p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
1.00717462508961e-23	0.419298314309681	0.917	0.666	2.37804000729909e-19	cluster_20	TRA2A	0.604919598707679
6.03955849019565e-20	0.41625722067884	1	0.985	1.42600015512009e-15	cluster_20	ATF4	0.600532228007585
5.51595304341549e-18	0.413567880711046	0.809	0.536	1.30237167308083e-13	cluster_20	ZNF408	0.596652330572785
5.60082848690195e-09	0.412195296525469	0.631	0.478	0.000132241161404242	cluster_20	DNAJB2	0.59467211017505
3.70970409272289e-12	0.411982461905554	0.855	0.651	8.75898233332801e-08	cluster_20	MEPCE	0.594365054724368
6.02928544883131e-17	0.405707213578093	0.988	0.824	1.42357458732356e-12	cluster_20	MT-ND6	0.585311785081995
2.12574790810396e-16	-0.405632440600183	0.178	0.453	5.01910338582425e-12	cluster_20	IL1R1	-0.58520391047757
1.91648165892999e-21	-0.405754047619429	0.145	0.455	4.52500484489959e-17	cluster_20	TMEM97	-0.585379352321175
2.56244669777411e-35	-0.406055029594198	1	0.996	6.05019289811444e-31	cluster_20	GABARAP	-0.58581357752357
8.87907678887869e-20	-0.407070747321467	0.232	0.547	2.09643882062215e-15	cluster_20	PRKAG2	-0.587278948451645
6.34660489676093e-36	-0.407074868996231	1	1	1.49849688217422e-31	cluster_20	CD63	-0.587284894771387
2.21064052596019e-44	-0.407423239904454	1	1	5.21954334584461e-40	cluster_20	RPL7	-0.58778748775307
2.74521286816735e-24	-0.407700928399553	0.22	0.585	6.48172210302993e-20	cluster_20	SYNJ2BP	-0.588188107567862
1.42226850371254e-25	-0.4085120870738	0.116	0.464	3.35811816411568e-21	cluster_20	C1orf174	-0.589358362164571
2.25523940861237e-32	-0.408728087517605	0.996	0.971	5.32484576767467e-28	cluster_20	ATP6V0E1	-0.589669984933679
2.36784629105851e-16	-0.408989551730529	0.315	0.607	5.59072187781825e-12	cluster_20	ACAT2	-0.590047198057035
7.95849557393947e-10	-0.409246016525069	0.979	0.87	1.87908038996285e-05	cluster_20	STMN1	-0.59041719854428
1.36185793037063e-23	-0.40947844883263	0.303	0.614	3.2154827593981e-19	cluster_20	HTATIP2	-0.59075252748174
1.5462643037352e-33	-0.410014303458166	1	0.996	3.65088464754919e-29	cluster_20	SSU72	-0.591525602292638
2.73342959626384e-21	-0.410896024142185	0.996	0.98	6.45390061973856e-17	cluster_20	MARCKSL1	-0.592797656350922
4.09983466104242e-26	-0.410983660421456	0.145	0.498	9.68011961818724e-22	cluster_20	TMED7	-0.592924088776429
4.66241206020639e-22	-0.410994600921547	0.183	0.512	1.10084211153533e-17	cluster_20	COPG1	-0.592939872581654
4.43560892610746e-10	-0.41144286707298	0.88	0.81	1.04729162354323e-05	cluster_20	STUB1	-0.593586583935325
2.78963168447658e-34	-0.412094406394574	0.992	0.986	6.58659937021765e-30	cluster_20	MTPN	-0.594526556483533
3.01985332876536e-12	-0.412365134006564	0.68	0.736	7.13017569454788e-08	cluster_20	POLR2J3	-0.594917133866783
4.53063945021458e-25	-0.413654829994521	0.183	0.538	1.06972928059016e-20	cluster_20	ARMC1	-0.596777771872863
1.5954076705268e-18	-0.413966739614329	0.12	0.395	3.76691705088082e-14	cluster_20	SNHG4	-0.597227762334565
4.69897345646271e-15	-0.414190498615043	0.145	0.394	1.10947462280541e-10	cluster_20	LMCD1	-0.59755057833525
7.79721187719829e-15	-0.414595373099658	1	0.994	1.84099969632529e-10	cluster_20	EIF4G2	-0.598134688746386
1.01366119082675e-20	-0.415152654684594	0.158	0.456	2.39335543766105e-16	cluster_20	TRIM56	-0.598938676125352
1.82484285585481e-24	-0.415256369460521	0.996	0.991	4.3086364669588e-20	cluster_20	C12orf75	-0.599088304918249
1.97506742193999e-17	-0.415386886048919	1	1	4.66333168994251e-13	cluster_20	TPT1	-0.599276600553084
1.23511320342382e-24	-0.416335984671723	0.137	0.481	2.91622578460398e-20	cluster_20	KLHDC2	-0.600645860429518
2.84150535559484e-19	-0.416449679157065	0.988	0.943	6.70907829509496e-15	cluster_20	PDIA6	-0.600809886899698
6.18646669348867e-32	-0.416983357085415	0.983	0.969	1.46068665099961e-27	cluster_20	TMED10	-0.60157982140036
3.02590033580683e-37	-0.417050241154475	0.996	0.991	7.1444532828735e-33	cluster_20	STRAP	-0.601676314715108
3.14924523841951e-08	-0.41782899256598	0.996	0.95	0.00074356829324323	cluster_20	FDPS	-0.602799815514571
3.57664319337246e-16	-0.419693141230631	0.539	0.715	8.44481224387172e-12	cluster_20	TMED4	-0.605489213548543
9.34947195871821e-23	-0.420162226150768	0.183	0.507	2.20750382417296e-18	cluster_20	TSPAN14	-0.60616596003658
5.05097928135585e-30	-0.420187861893114	1	0.987	1.19258671812093e-25	cluster_20	PSMB5	-0.606202944594932
1.49626568633058e-14	-0.420584649780973	0.876	0.835	3.53283291199514e-10	cluster_20	PRKCI	-0.606775388513031
6.556811713638e-53	-0.421084078564537	1	1	1.54812881370707e-48	cluster_20	BTF3	-0.607495911942356
2.02450042854196e-30	-0.42129508752554	1	0.985	4.78004796183042e-26	cluster_20	SELENOT	-0.607800333523978
3.39044848125242e-17	-0.421503493118062	0.245	0.535	8.00518790908509e-13	cluster_20	HAGH	-0.608100999238804
6.08823431244839e-40	-0.422319204565361	1	0.999	1.43749300351219e-35	cluster_20	YWHAQ	-0.609277822098618
1.39244480866229e-08	-0.422536480374043	0.373	0.543	0.000328770143773254	cluster_20	UCA1	-0.609591284830308
2.59435236805599e-27	-0.423347198212513	0.183	0.552	6.12552537621699e-23	cluster_20	TMEM14A	-0.61076090343543
4.76695308996518e-23	-0.424399841164999	0.274	0.588	1.12552529407168e-18	cluster_20	ETFRF1	-0.612279546202808
1.95367394930556e-15	-0.425157169559266	0.137	0.382	4.61281956170537e-11	cluster_20	LMO3	-0.613372140121541
2.82908577650308e-19	-0.425877670714107	0.954	0.886	6.67975442690142e-15	cluster_20	GNAI2	-0.614411603564585
1.7498963228285e-23	-0.425950019950586	0.174	0.506	4.13168020783036e-19	cluster_20	PCYOX1	-0.614515981449265
2.90454626332988e-25	-0.426188319854554	0.199	0.561	6.85792418234817e-21	cluster_20	ATL3	-0.614859775538964
2.19158098457635e-26	-0.426226766377368	0.141	0.493	5.17454186268322e-22	cluster_20	CCNG1	-0.614915242146767
2.64899445879033e-32	-0.427370247648554	1	1	6.25454081664985e-28	cluster_20	LDHB	-0.616564936906058
7.12757930002001e-28	-0.427905126298703	0.158	0.527	1.68289274852773e-23	cluster_20	TMEM267	-0.617336603682104
3.57773068572741e-15	-0.428295024598936	0.846	0.807	8.44737992207099e-11	cluster_20	ZNF706	-0.617899108026302
2.31118579512297e-16	-0.42833213352116	0.734	0.775	5.45694078086484e-12	cluster_20	PPIC	-0.617952644884366
3.33747310074276e-34	-0.428634479622404	0.992	0.975	7.88010773816372e-30	cluster_20	SNX3	-0.618388838105263
1.66824129530697e-28	-0.429668406190639	0.183	0.566	3.9388845223493e-24	cluster_20	KPNA6	-0.619880478837899
1.6840338823661e-23	-0.430820156831078	0.183	0.522	3.97617239965461e-19	cluster_20	BAG2	-0.621542103775201
2.23551178875144e-09	-0.433871436183483	0.411	0.573	5.27826688442102e-05	cluster_20	FHL2	-0.625944169365284
9.08074506115923e-30	-0.434056441667669	1	0.968	2.14405471639031e-25	cluster_20	TSEN34	-0.626211075859856
1.71045124179838e-18	-0.434161414786203	0.195	0.492	4.03854642701015e-14	cluster_20	CCNB2	-0.626362520057392
9.00608995729273e-19	-0.434359486539562	0.232	0.533	2.12642789981639e-14	cluster_20	TMEM223	-0.626648277193702
1.89877300888757e-58	-0.435888080786126	1	1	4.48319295128445e-54	cluster_20	RPS7	-0.628853572532751
8.21332470568805e-29	-0.437175460162653	0.166	0.546	1.93924809626e-24	cluster_20	WDR11	-0.63071086837501
5.08431414278485e-24	-0.437203722184277	0.278	0.589	1.20045741225293e-19	cluster_20	ISCA2	-0.630751641853453
1.68521649123989e-19	-0.437328797712586	0.423	0.642	3.9789646574665e-15	cluster_20	METTL23	-0.63093208769788
5.9081103750547e-45	-0.437756451212174	1	0.999	1.39496394065417e-40	cluster_20	EIF3E	-0.631549061280955
3.4163237388851e-21	-0.437975642413727	0.266	0.617	8.06628197988162e-17	cluster_20	ABLIM1	-0.631865287340442
1.17883275341098e-41	-0.439472752628054	1	0.997	2.78334201407867e-37	cluster_20	SRP9	-0.634025160822316
4.70959048317835e-27	-0.439526783766373	0.241	0.615	1.11198140898324e-22	cluster_20	SFT2D2	-0.634103111277622
7.45784104021803e-18	-0.440406346832098	0.149	0.434	1.76087084800588e-13	cluster_20	TMCC3	-0.635372052550693
1.04794796204785e-27	-0.44062540081207	0.996	0.987	2.47430993319118e-23	cluster_20	CSDE1	-0.635688080641285
1.50033173424226e-21	-0.440959754657622	0.237	0.575	3.5424332577194e-17	cluster_20	MFSD10	-0.636170451276165
6.23945320851231e-17	-0.443028201209893	0.929	0.872	1.47319729706184e-12	cluster_20	CLDN7	-0.639154588859471
2.67648500266323e-32	-0.445877883734043	0.992	0.94	6.31944873978816e-28	cluster_20	PRDX3	-0.643265811705169
2.6771435354775e-28	-0.446414787799941	0.237	0.608	6.32100360161592e-24	cluster_20	TMEM165	-0.644040400538473
4.30953738425082e-17	-0.447204657774284	0.195	0.466	1.01752487179546e-12	cluster_20	INHBB	-0.645179942033406
2.03869713174758e-55	-0.447273978125618	1	1	4.81356779776922e-51	cluster_20	RPL5	-0.645279950160508
6.50458300146829e-41	-0.447917580084344	1	0.997	1.53579709247668e-36	cluster_20	NDUFB5	-0.646208471514668
3.20425975546797e-16	-0.448883136659297	0.12	0.372	7.56557770863544e-12	cluster_20	TP53INP1	-0.64760147519705
1.14558549219122e-22	-0.449027157372324	0.145	0.473	2.70484190561268e-18	cluster_20	PCNA	-0.647809253165519
1.08645238266649e-36	-0.45152846222465	1	1	2.56522272071385e-32	cluster_20	LDHA	-0.651417873271722
6.67706558708735e-23	-0.45174095950205	0.137	0.452	1.57652195576719e-18	cluster_20	MARCH3	-0.651724442040029
1.75348683561545e-62	-0.453622030191597	1	1	4.14015776757165e-58	cluster_20	UQCRH	-0.6544382533954
1.77041753076897e-43	-0.454553255796399	1	1	4.1801328318986e-39	cluster_20	PRDX1	-0.655781727957397
3.30211664022986e-26	-0.454735311888395	0.22	0.581	7.79662759924673e-22	cluster_20	CPVL	-0.656044379378484
2.40487285427693e-21	-0.455658386246255	0.232	0.55	5.67814529623327e-17	cluster_20	SLC48A1	-0.65737609417694
6.5220698568878e-50	-0.457375741759094	1	1	1.53992591390978e-45	cluster_20	TMBIM6	-0.659853714458756
2.48130172655541e-28	-0.457807541684446	0.996	0.96	5.85860150656997e-24	cluster_20	MGST3	-0.660476670069718
4.91132397009127e-18	-0.458448064296266	0.22	0.509	1.15961270257825e-13	cluster_20	DCDC2	-0.661400748865368
7.8517067999319e-23	-0.459669811875211	0.954	0.905	1.85386649253192e-18	cluster_20	BRI3	-0.663163358038729
9.53743648125879e-30	-0.459908317339741	0.174	0.561	2.25188412759001e-25	cluster_20	RDH11	-0.663507448689633
1.11823876749275e-22	-0.459915998696858	0.934	0.875	2.64027355392714e-18	cluster_20	DUXAP8	-0.663518530545451
1.44747875246196e-14	-0.460393443812905	0.369	0.64	3.41764208243793e-10	cluster_20	TM7SF2	-0.664207338246669
3.49162483356199e-46	-0.461053442843534	1	0.999	8.24407539452322e-42	cluster_20	SRSF9	-0.665159515575149
1.25700121433906e-20	-0.461555766801288	0.166	0.467	2.96790556717594e-16	cluster_20	EGFR	-0.665884215857921
7.22252878903469e-20	-0.462390363865819	0.212	0.513	1.70531127237898e-15	cluster_20	ANKRD34B	-0.667088284904061
4.79796549025491e-24	-0.46286634140784	0.149	0.482	1.13284763190409e-19	cluster_20	FTX	-0.667774975343508
2.48169665069744e-34	-0.463856956403818	1	0.989	5.85953396196173e-30	cluster_20	PDCD6	-0.669204130685636
2.57035591995231e-12	-0.463949444025038	0.697	0.747	6.06886736259939e-08	cluster_20	EPRS	-0.669337562118114
3.03754370785875e-37	-0.466334266927115	1	0.992	7.1719444486253e-33	cluster_20	SPCS1	-0.672778134292339
8.02385762104898e-22	-0.467874604686342	0.249	0.573	1.89451302290587e-17	cluster_20	MKNK2	-0.67500037193887
1.09177736959765e-13	-0.468099764767451	0.166	0.39	2.577795547357e-09	cluster_20	TSHR	-0.675325209271291
7.91431232531046e-54	-0.468432903584036	1	1	1.86864828312905e-49	cluster_20	SUMO1	-0.675805826989907
1.42600010247622e-20	-0.468857461815024	0.917	0.87	3.3669288419566e-16	cluster_20	DYNLT1	-0.676418335044321
2.87741906096682e-43	-0.475869630318736	1	1	6.79387414484876e-39	cluster_20	ATP5MC3	-0.686534755770505
1.08334872761973e-27	-0.476040264895051	0.959	0.917	2.55789468078294e-23	cluster_20	TM7SF3	-0.686780929427559
2.33579810662173e-28	-0.478491690759545	0.207	0.583	5.51505290954456e-24	cluster_20	DENND10	-0.69031758936537
1.37024332906537e-47	-0.478825554863013	0.996	0.995	3.23528152425626e-43	cluster_20	COX7A2L	-0.690799253451776
2.81969905437649e-21	-0.481260800758091	0.917	0.853	6.65759143728833e-17	cluster_20	CXXC5	-0.694312570627949
3.67885978514715e-10	-0.483591401884607	0.876	0.807	8.68615583871093e-06	cluster_20	SLC5A3	-0.697674917315464
4.86807302598513e-18	-0.48371088881119	0.195	0.476	1.14940072216535e-13	cluster_20	TRHDE-AS1	-0.697847300511897
8.33681014809347e-69	-0.486899114853047	1	1	1.96840424406635e-64	cluster_20	CFL1	-0.702446938411717
9.76091582385066e-58	-0.488627998228924	1	1	2.30464983516938e-53	cluster_20	H3F3B	-0.704941189884369
1.76553922669835e-24	-0.492337877249772	0.942	0.885	4.16861466815747e-20	cluster_20	RTN4	-0.710293413950045
2.07646686303899e-20	-0.493219818681443	0.942	0.896	4.90274591032136e-16	cluster_20	ATP5F1A	-0.711565786479872
4.89351769834919e-07	-0.495550620807679	1	0.999	0.0115540846375723	cluster_20	MT-ND3	-0.714928423148686
3.07757741558108e-30	-0.49765281551478	0.996	0.982	7.26646803592848e-26	cluster_20	RPN2	-0.717961249027602
2.20939054274829e-55	-0.500835776352238	1	1	5.21659201048298e-51	cluster_20	ARPC2	-0.722553290843147
1.01635561597808e-29	-0.502691567157488	0.195	0.591	2.39971724488585e-25	cluster_20	LITAF	-0.72523063103481
1.42459388354482e-22	-0.503875349509447	0.216	0.565	3.36360861843768e-18	cluster_20	VAV3	-0.726938467963472
2.6198135156e-42	-0.506792910192554	1	0.999	6.18564169168317e-38	cluster_20	SLC25A3	-0.731147618292483
1.16538338350098e-21	-0.509046638843681	0.643	0.761	2.75158670678416e-17	cluster_20	LYPLA1	-0.734399061440973
7.89866074871292e-10	-0.512017706309742	1	1	1.86495278937861e-05	cluster_20	MT-CO2	-0.738685405740406
5.48962946903734e-18	-0.512402803130824	0.714	0.774	1.29615641393441e-13	cluster_20	MTHFD2	-0.739240983014444
1.958770969783e-30	-0.512956298467919	0.187	0.58	4.62485413675465e-26	cluster_20	EPN2	-0.740039507992426
1.41099033954886e-13	-0.514029133453062	0.797	0.782	3.33148929070882e-09	cluster_20	HLTF	-0.741587281705183
4.84009516475067e-07	-0.514598320770375	0.983	0.861	0.0114279486934928	cluster_20	SPON1	-0.742408445425208
4.17317999388413e-07	-0.516269017514304	0.992	0.904	0.00985329528355981	cluster_20	NMU	-0.744818751332504
5.39234362913953e-22	-0.516514976648556	0.942	0.879	1.27318625427614e-17	cluster_20	PERP	-0.74517359535575
4.34241347813218e-21	-0.527759237591077	0.216	0.545	1.02528724632179e-16	cluster_20	PSAT1	-0.761395634855986
3.16375057666151e-47	-0.529964414862521	1	0.997	7.4699314865555e-43	cluster_20	PGK1	-0.76457703316978
1.97354064182719e-21	-0.53018202474378	0.29	0.631	4.65972680941818e-17	cluster_20	IMPA2	-0.764890977866321
2.00505402570201e-31	-0.531519358634048	0.967	0.935	4.73413306008501e-27	cluster_20	ARPC1A	-0.766820342837823
2.00399754296007e-21	-0.531657974660329	0.237	0.554	4.73163859868302e-17	cluster_20	TUBA1A	-0.767020323491527
2.865823463605e-26	-0.53376150584208	0.207	0.573	6.76649577991777e-22	cluster_20	ADD3	-0.770055077495795
6.73532420527973e-45	-0.533815827750898	0.996	0.993	1.5902773981086e-40	cluster_20	CMTM6	-0.770133447444257
1.85666966398792e-25	-0.534443041616245	0.996	0.973	4.38378274364188e-21	cluster_20	SLC38A1	-0.77103832577737
1.22559192326494e-18	-0.538208571265257	0.996	0.97	2.89374509002085e-14	cluster_20	HSPA8	-0.776470836728321
9.77945980711457e-20	-0.540438697508981	0.228	0.529	2.30902825505782e-15	cluster_20	TENM3	-0.779688228800697
3.80325198649881e-23	-0.54090809210171	0.183	0.514	8.97985826532235e-19	cluster_20	NECTIN3	-0.780365422051848
9.77401296871077e-18	-0.541763178419856	0.461	0.669	2.3077422020423e-13	cluster_20	BEX4	-0.781599050842569
1.4498073974453e-29	-0.54222064787976	0.261	0.624	3.42314024610811e-25	cluster_20	C19orf12	-0.78225903976373
1.81457727218551e-51	-0.54474950768404	0.992	0.988	4.28439839735722e-47	cluster_20	BRK1	-0.785907413262469
8.69784367614232e-18	-0.545665230465299	0.456	0.68	2.05364787037396e-13	cluster_20	FDFT1	-0.78722852197782
6.90366177946228e-19	-0.547985752021645	0.992	0.946	1.63002358274884e-14	cluster_20	CD24	-0.790576326919437
1.10175416033253e-43	-0.54954315826873	0.996	0.997	2.60135174796113e-39	cluster_20	MORF4L2	-0.792823189188756
3.96868031348106e-28	-0.55091287335176	0.959	0.916	9.37045108816012e-24	cluster_20	VMP1	-0.794799270346474
3.02495472393241e-37	-0.559591467152396	0.992	0.978	7.14222059867681e-33	cluster_20	PPP1CB	-0.807319834584541
2.945216653032e-18	-0.567000804081428	0.199	0.476	6.95395103947386e-14	cluster_20	MAL	-0.81800924822833
3.93935165401064e-28	-0.5699379976679	0.983	0.945	9.30120319028452e-24	cluster_20	MAL2	-0.822246722849665
3.96454433886506e-16	-0.576291043969106	0.61	0.74	9.36068563849429e-12	cluster_20	JAK1	-0.831412231242953
2.89525595405064e-13	-0.577322615444908	0.145	0.358	6.83598883310897e-09	cluster_20	TMEM100	-0.832900474295415
2.2430820547976e-12	-0.582896027357799	0.954	0.863	5.29614103958262e-08	cluster_20	BMP7	-0.840941208022974
1.19275269399954e-29	-0.58995522793805	0.988	0.947	2.81620838580231e-25	cluster_20	MGST1	-0.851125481692742
3.71643732017683e-25	-0.597525452266821	0.942	0.88	8.77488015666952e-21	cluster_20	NBDY	-0.862047006790277
7.02864094711101e-31	-0.605263860946242	1	0.988	1.65953241402238e-26	cluster_20	BEX3	-0.87321117061645
8.36696452831639e-30	-0.605399341666924	1	0.997	1.97552399478078e-25	cluster_20	FTL	-0.873406627980315
1.21754906694317e-23	-0.605758020019737	0.257	0.609	2.87475510195953e-19	cluster_20	CYP51A1	-0.873924091461192
1.78404318004097e-19	-0.60879650860408	0.224	0.52	4.21230435239474e-15	cluster_20	IDH1	-0.878307703873621
4.77722202143776e-31	-0.610925938916597	1	0.988	1.12794989148167e-26	cluster_20	TUBB	-0.881379822425408
1.04323314556457e-20	-0.611054191155671	1	0.992	2.46317777999251e-16	cluster_20	TUBA1B	-0.881564851294703
5.76196624863074e-23	-0.612475380211045	0.278	0.622	1.3604578509642e-18	cluster_20	TRHDE	-0.883615193697057
3.62196334163016e-33	-0.617134578324982	1	0.989	8.55181764592298e-29	cluster_20	TUBA1C	-0.890336995710553
2.76105003449783e-38	-0.623672745981133	1	0.99	6.51911523645281e-34	cluster_20	CCNI	-0.899769577764583
1.5737738189472e-61	-0.624507918705302	1	1	3.71583736391623e-57	cluster_20	CLNS1A	-0.900974477312027
6.07480361063127e-25	-0.626598183807488	0.158	0.502	1.43432188050615e-20	cluster_20	SOX17	-0.903990092409094
2.73097310850652e-21	-0.628771825152238	0.29	0.609	6.44810060649474e-17	cluster_20	PRXL2A	-0.907125993997835
9.575957955233e-65	-0.630871483037552	1	1	2.26097943281006e-60	cluster_20	SPINT2	-0.910155160016542
2.39609328657257e-20	-0.640608875161361	0.959	0.875	5.65741585892649e-16	cluster_20	TM4SF1	-0.924203247344753
2.85329320239636e-30	-0.646449179648259	0.207	0.597	6.73691058017805e-26	cluster_20	SSPN	-0.932629025665282
4.5861069447167e-20	-0.650445719426781	0.573	0.729	1.08282571071706e-15	cluster_20	FADS1	-0.93839481378447
9.91982200664064e-24	-0.654289118225678	0.212	0.553	2.34216917398792e-19	cluster_20	SLC34A2	-0.943939666171799
1.45663993275383e-30	-0.658197124821958	0.154	0.539	3.43927254522507e-26	cluster_20	MSMO1	-0.949577727908013
1.63708587624993e-27	-0.690682255385551	0.241	0.628	3.8653234624137e-23	cluster_20	SQLE	-0.996443864674739
3.8679803537273e-70	-0.690730996686756	1	1	9.13268841318552e-66	cluster_20	SLC25A5	-0.996514183508274
7.49806178930341e-22	-0.697372196875341	0.195	0.525	1.77036736907243e-17	cluster_20	RAB11FIP4	-1.0060954100859
2.27284602317037e-63	-0.697451895434949	0.996	0.999	5.36641674530755e-59	cluster_20	LAPTM4B	-1.00621039080261
4.31752294234218e-15	-0.70728574112593	0.672	0.751	1.01941034191641e-10	cluster_20	PHGDH	-1.02039763121385
1.65529694608018e-31	-0.707602163541679	1	0.998	3.90832161938992e-27	cluster_20	CD47	-1.02085413226388
1.08090434522082e-76	-0.710043909676386	1	1	2.55212324950089e-72	cluster_20	H2AFZ	-1.02437682730353
1.47326890965935e-95	-0.710858971269905	1	1	3.47853522259669e-91	cluster_20	H3F3A	-1.02555271262252
3.34667659201288e-41	-0.710884856000749	1	0.996	7.9018381014016e-37	cluster_20	CD9	-1.02559005639535
6.61618287031413e-62	-0.724098552941837	1	1	1.56214693750987e-57	cluster_20	EEF1A1	-1.04465339144406
4.74482439166921e-36	-0.724291354057496	0.17	0.604	1.12030048711702e-31	cluster_20	CBR1	-1.0449315446575
3.27965057772675e-07	-0.726726121407618	0.743	0.719	0.00774358297907064	cluster_20	CP	-1.04844417143924
4.03293584034052e-92	-0.738078609184112	1	1	9.522164812628e-88	cluster_20	SUMO2	-1.06482234925614
1.4059929419217e-29	-0.747077515048644	0.232	0.615	3.31968993517134e-25	cluster_20	PGM2L1	-1.07780502612033
1.38589335775568e-64	-0.761862036088411	1	0.999	3.27223280699694e-60	cluster_20	MRPS6	-1.09913458130632
8.13185060501721e-09	-0.774567154511246	1	0.999	0.000192001124635061	cluster_20	MT-CO3	-1.11746419264885
6.01902810559561e-18	-0.782523397244007	0.577	0.697	1.42115272601218e-13	cluster_20	PAX8	-1.12894262458351
