p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
1.37309503931456e-83	-0.42852917035564	0.989	0.997	3.2420146973256e-79	cluster_10	EIF4A2	-0.618236908948343
5.57253101226067e-93	-0.428774111642863	0.592	0.739	1.31573029730487e-88	cluster_10	GSTO1	-0.618590284528729
5.2116009470756e-35	-0.429886954510249	0.835	0.864	1.23051109961402e-30	cluster_10	CCN1	-0.620195777414796
1.11942928970056e-181	-0.430019375674895	0.7	0.912	2.64308449591199e-177	cluster_10	LTN1	-0.620386820772339
1.61035701647398e-172	-0.431501623443175	0.871	0.969	3.80221395159672e-168	cluster_10	HSPA4	-0.622525252277005
1.7007531705117e-253	-0.431766815297215	0.953	0.996	4.01564831089518e-249	cluster_10	CCT7	-0.622907843249713
1.55851729895834e-212	-0.433143105602037	0.887	0.988	3.67981519457054e-208	cluster_10	PSMD12	-0.624893410447303
3.56668587938349e-193	-0.433175347898987	0.953	0.991	8.42130202981237e-189	cluster_10	RUVBL1	-0.62493992624922
6.3958279990615e-121	-0.434946404019259	0.778	0.897	1.51011894885841e-116	cluster_10	COPB2	-0.627495020131073
3.25759188677592e-172	-0.435395401144365	0.834	0.971	7.69150020386662e-168	cluster_10	NOP58	-0.628142786056836
3.0127620734884e-08	-0.435653844389112	0.801	0.787	0.000711343253171345	cluster_10	TXNIP	-0.628515640844384
6.17014511346936e-117	-0.436268894188622	0.868	0.946	1.45683296274125e-112	cluster_10	SKIL	-0.629402970140037
1.1842460129279e-83	-0.439578168051687	0.765	0.904	2.79612326112406e-79	cluster_10	TUBA4A	-0.634177243131225
2.50997336085929e-223	-0.440720703784164	0.873	0.982	5.92629810232488e-219	cluster_10	SF3B1	-0.635825573766507
7.04383092877681e-241	-0.444373738036077	0.935	0.994	1.66311892059349e-236	cluster_10	PSMD4	-0.64109578816594
2.02860632421368e-155	-0.445515384995866	0.967	0.995	4.78974239210092e-151	cluster_10	HSP90B1	-0.642742836573274
6.55962780220384e-132	-0.445781736342776	0.95	0.987	1.54879372037835e-127	cluster_10	HSPA5	-0.643127100340594
1.9839105167628e-71	-0.446794465868068	0.69	0.821	4.68421112112866e-67	cluster_10	MT-ND4L	-0.644588160204496
2.87108079836636e-223	-0.454095183402372	0.848	0.994	6.7789088730228e-219	cluster_10	PSMB3	-0.655120869186166
7.97637451917723e-181	-0.454908065054557	0.644	0.888	1.88330178772294e-176	cluster_10	NOC3L	-0.656293609514603
5.56624242026848e-166	-0.455795801304492	0.986	0.994	1.31424549784959e-161	cluster_10	HNRNPU	-0.657574342200002
1.77632147457847e-202	-0.457105026958615	0.792	0.953	4.19407263362722e-198	cluster_10	SMC3	-0.65946315555861
7.92400633156772e-16	-0.458280015555172	0.856	0.869	1.87093713494645e-11	cluster_10	ID2	-0.661158305779964
6.07774973182782e-69	-0.458985032273104	0.831	0.906	1.43501748918187e-64	cluster_10	ANKRD12	-0.662175429902669
7.54460631440219e-56	-0.46265734680835	0.581	0.673	1.7813569968935e-51	cluster_10	TRA2A	-0.667473459871252
2.71842536873609e-222	-0.464607621146529	0.887	0.981	6.41847413812279e-218	cluster_10	PSMC3	-0.670287110987316
2.11698246851002e-232	-0.465575346068937	0.792	0.957	4.998407306399e-228	cluster_10	PSMD13	-0.671683242933819
1.85320600761723e-239	-0.466730335186227	0.964	0.997	4.37560470458505e-235	cluster_10	EPCAM	-0.673349540005614
1.75479897231336e-31	-0.474129153573847	0.999	0.997	4.14325585352908e-27	cluster_10	ID1	-0.68402377860187
5.54263291729341e-247	-0.478235855242726	0.896	0.984	1.30867105810215e-242	cluster_10	DDX24	-0.689948496733973
1.06790102487224e-185	-0.481943024880752	0.766	0.924	2.52142110982585e-181	cluster_10	NUDC	-0.695296811986488
1.14052707360037e-41	-0.4822222285224	0.938	0.952	2.69289847347784e-37	cluster_10	TRA2B	-0.695699617695691
1.80768950410409e-213	-0.482265670364502	0.772	0.982	4.26813568814017e-209	cluster_10	DCAF13	-0.695762291025859
2.92084442254788e-265	-0.483190226171691	0.835	0.985	6.89640576607779e-261	cluster_10	PSMA5	-0.697096143103915
2.46134986840597e-244	-0.485049884641564	0.928	0.991	5.81149317429334e-240	cluster_10	HNRNPH3	-0.699779063156148
4.88351210488064e-43	-0.489105684415063	0.836	0.909	1.15304604308337e-38	cluster_10	EID2	-0.705630345376214
4.04934468597738e-176	-0.489503331601042	0.993	0.996	9.5609077380612e-172	cluster_10	KRT8	-0.706204028999449
3.02968060105006e-273	-0.489769127173978	0.905	0.991	7.15337886713929e-269	cluster_10	SEPTIN7	-0.706587490954414
0	-0.490388720805866	0.966	1	0	cluster_10	SKP1	-0.707481375614505
9.29377737140384e-268	-0.491312431465092	0.954	0.996	2.19435377516216e-263	cluster_10	XRCC5	-0.708814008401786
2.37379557592478e-270	-0.493274693132531	0.921	0.996	5.60476873431599e-266	cluster_10	PSMB1	-0.711644953578328
5.33368583109291e-303	-0.493834168682571	0.996	1	1.25933656157935e-298	cluster_10	MYL12B	-0.712452106179869
1.68377459557846e-45	-0.494025309540525	0.553	0.632	3.9755601976203e-41	cluster_10	PPP1R15A	-0.71272786414775
0	-0.494698175665426	0.999	1	0	cluster_10	HSPD1	-0.713698604769328
4.21633405504584e-207	-0.496540947142808	0.789	0.945	9.95518633736874e-203	cluster_10	PUM3	-0.716357162041237
9.09861814693455e-77	-0.497566636357567	0.911	0.952	2.14827473067272e-72	cluster_10	FDPS	-0.717836918784864
2.93115992986824e-268	-0.497581272359565	0.948	0.996	6.92076171041191e-264	cluster_10	UBB	-0.717858034072365
6.6307989516462e-185	-0.498092087639936	0.92	0.978	1.56559794047318e-180	cluster_10	ANXA5	-0.718594984744166
4.58993661189478e-288	-0.500062162396095	0.932	0.997	1.08372993343448e-283	cluster_10	SSB	-0.721437201825057
0	-0.500783907687315	0.999	1	0	cluster_10	NPM1	-0.722478460177486
7.53072474804073e-246	-0.503462521093095	0.751	0.949	1.7780794202599e-241	cluster_10	DDX39B	-0.726342882454463
2.06226576124565e-219	-0.504544137163984	0.621	0.901	4.86921568887709e-215	cluster_10	ZNF622	-0.72790332459608
2.94831572155803e-221	-0.506506270295762	0.541	0.858	6.96126825017067e-217	cluster_10	EIF4A3	-0.730734084334861
0	-0.509543513018734	0.999	1	0	cluster_10	DDX5	-0.735115899349268
0	-0.510728780701321	1	1	0	cluster_10	PRDX1	-0.736825879157062
0	-0.511786612543681	1	1	0	cluster_10	HSP90AA1	-0.738352007910129
7.30424688546112e-227	-0.515880670157178	0.853	0.98	1.72460573212622e-222	cluster_10	RBM25	-0.744258484526236
5.27785315015647e-109	-0.51869920516217	0.804	0.938	1.24615390728344e-104	cluster_10	PRPF38B	-0.748324771000509
5.57727709714741e-11	-0.521750172513895	0.598	0.597	1.31685089540747e-06	cluster_10	KLF10	-0.752726386468758
6.87859699424618e-291	-0.521999266232723	0.988	0.998	1.62410553631147e-286	cluster_10	PPIB	-0.753085752741627
0	-0.522799778854346	1	1	0	cluster_10	ANXA2	-0.754240648331011
1.77047797025897e-189	-0.523426737828688	0.792	0.934	4.18027553557846e-185	cluster_10	PNN	-0.755145158934135
8.97925629535493e-253	-0.525632198207084	0.94	0.989	2.12009220389625e-248	cluster_10	SRSF7	-0.758326965684925
0	-0.532668837620959	0.947	0.998	0	cluster_10	CCT2	-0.768478690471847
3.72840978791927e-295	-0.533496526306199	0.817	0.973	8.80314835025619e-291	cluster_10	IK	-0.769672792833442
2.43330367816012e-103	-0.533528090770802	0.996	0.989	5.74527331450387e-99	cluster_10	KRT7	-0.769718330729993
0	-0.533933551204204	0.944	0.999	0	cluster_10	PSMC4	-0.770303286486538
0	-0.535593478993147	0.987	0.999	0	cluster_10	CCT3	-0.77269805607588
8.33438185528616e-82	-0.542422956415516	0.794	0.909	1.96783089985162e-77	cluster_10	CCNL1	-0.782550909284995
7.74703864730905e-255	-0.542843069071864	0.97	0.993	1.82915329501614e-250	cluster_10	DNAJA1	-0.783157003730924
0	-0.546270119010868	0.872	0.983	0	cluster_10	PRMT1	-0.788101191682804
1.08399482136007e-277	-0.548877453220557	0.999	1	2.55942017271325e-273	cluster_10	KRT18	-0.791862779817061
2.15037135766575e-35	-0.549587472262857	0.513	0.596	5.07724181258459e-31	cluster_10	AL627171.2	-0.792887120768325
4.30615226649599e-248	-0.550930580171516	0.743	0.946	1.01672561164237e-243	cluster_10	MDH1	-0.794824815887526
6.01843334907486e-266	-0.551384853219859	0.91	0.987	1.42101229805007e-261	cluster_10	TOP1	-0.79548019336158
0	-0.55808713123173	0.995	1	0	cluster_10	CCT5	-0.805149536611965
2.31370857333785e-13	-0.559397337182725	0.906	0.893	5.46289731250799e-09	cluster_10	JUNB	-0.807039764240009
5.45858236898004e-123	-0.560476911798201	0.719	0.861	1.28882588313988e-118	cluster_10	ANXA1	-0.808597261184025
0	-0.561886324087596	0.988	1	0	cluster_10	MYL12A	-0.810630613304504
6.5700917398669e-70	-0.5657304177686	0.903	0.965	1.55126436069997e-65	cluster_10	RSRC2	-0.816176468194801
0	-0.567046369251377	0.985	0.999	0	cluster_10	CCT8	-0.818074984873053
4.51790425411833e-84	-0.567294423169421	0.574	0.763	1.06672237343988e-79	cluster_10	KCNQ1OT1	-0.818432851030488
0	-0.56742630229159	0.78	0.98	0	cluster_10	MAGOH	-0.818623112386038
0	-0.569586551817248	0.781	0.983	0	cluster_10	PSMA3	-0.821739693663788
7.11036820735449e-07	-0.577881903149441	0.665	0.611	0.0167882903743847	cluster_10	HES1	-0.833707355893174
5.47479482632617e-67	-0.592185836840258	0.654	0.755	1.29265380644387e-62	cluster_10	PHGDH	-0.854343570094121
1.39476334732185e-13	-0.618195567870793	0.589	0.6	3.29317573936163e-09	cluster_10	GADD45B	-0.891867680066729
2.48487037056691e-111	-0.631639576972152	0.875	0.964	5.86702743194552e-107	cluster_10	MT-ND5	-0.911263285326926
1.88940582914592e-128	-0.68045501834678	0.999	1	4.46107610319642e-124	cluster_10	MALAT1	-0.981689080516907
1.34064401316825e-177	-0.687892833638255	0.903	0.965	3.16539457949155e-173	cluster_10	KRT19	-0.992419579752967
2.39862492527733e-305	-0.719985112693395	0.691	0.926	5.66339331107231e-301	cluster_10	NASP	-1.03871895159664
0	-0.746119348710965	0.979	1	0	cluster_10	NCL	-1.07642268429661
0	-0.775347538210387	0.999	1	0	cluster_10	HSP90AB1	-1.11859004834159
0	-0.779651136143064	0.993	0.999	0	cluster_10	UBC	-1.12479882773704
6.55178763189261e-47	-0.828504386459358	0.878	0.93	1.54694257776616e-42	cluster_10	NFKBIA	-1.19527916969967
0	-0.949399448420355	0.558	0.9	0	cluster_10	MTRNR2L12	-1.36969387605876
0	-1.12767887550532	0.466	0.844	0	cluster_10	MT-ND6	-1.62689672140677
