p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
1.61959195977227e-130	0.631772256282539	1	0.992	3.82401857621831e-126	cluster_19	TUBA1B	0.911454701110051
1.40787740349867e-185	0.619773349194634	1	0.999	3.32413933740072e-181	cluster_19	CALM2	0.894143937358243
2.89934200619149e-143	0.61908882738471	0.999	0.986	6.84563641081874e-139	cluster_19	CKS1B	0.893156381137684
1.642430911306e-104	0.589445038989573	0.84	0.52	3.87794362468459e-100	cluster_19	PRC1	0.850389434626858
5.45318319065331e-88	0.583894946523613	0.968	0.836	1.28755108314515e-83	cluster_19	CENPF	0.842382343749743
2.00951216870885e-117	0.58280662313562	0.813	0.455	4.74465918153847e-113	cluster_19	CCNA2	0.840812224995002
3.61558667713491e-97	0.568665518039752	0.635	0.316	8.53676170338324e-93	cluster_19	CDCA2	0.820410922800503
3.43647748721711e-122	0.545761800708995	0.612	0.257	8.11386699506833e-118	cluster_19	NEK2	0.787367843389498
2.60074522566914e-86	0.544322900093665	0.621	0.327	6.1406195523274e-82	cluster_19	KIF18A	0.785291948607429
8.46245218025036e-84	0.529213704261385	0.996	0.993	1.99806958427891e-79	cluster_19	TUBB4B	0.763493986708378
4.81089206480977e-116	0.526236848693007	0.665	0.295	1.13589972542223e-111	cluster_19	NUF2	0.759199291942437
4.0500632724187e-102	0.520592932042789	0.741	0.415	9.5626043925078e-98	cluster_19	KNSTRN	0.751056841379977
2.59844824071327e-84	0.500399223180651	0.763	0.529	6.13519614114811e-80	cluster_19	SGO1	0.721923477747415
1.62999095496472e-76	0.491576144923514	0.922	0.775	3.8485716437672e-72	cluster_19	UBALD2	0.709194466500468
1.99408807852533e-86	0.487918256385471	0.915	0.664	4.70824136220615e-82	cluster_19	MKI67	0.703917248846509
1.94549304560174e-95	0.4859134130292	0.666	0.321	4.59350362997027e-91	cluster_19	NDC80	0.701024871278657
1.55007543838556e-99	0.485035255373098	0.596	0.264	3.65988311757214e-95	cluster_19	AURKB	0.69975795758308
8.76812508451126e-70	0.483433241004778	0.681	0.42	2.07024201370395e-65	cluster_19	SGO2	0.697446739398472
7.66586737327625e-82	0.472352621996125	0.721	0.4	1.80998794550425e-77	cluster_19	CENPE	0.681460785304708
4.33287745142493e-14	0.470208782715315	0.484	0.393	1.02303569505594e-09	cluster_19	ADM	0.678367879005822
1.99496641765388e-80	0.448883287918729	0.957	0.833	4.71031520872257e-76	cluster_19	MAD2L1	0.647601693418284
8.96476677160543e-74	0.448268118954744	0.625	0.336	2.11667108244376e-69	cluster_19	TTK	0.646714192204633
1.65073201783676e-52	0.438353704608212	0.935	0.788	3.89754336731437e-48	cluster_19	HMGB3	0.632410715793572
7.8441561549685e-73	0.432375551477864	0.826	0.532	1.85208370974961e-68	cluster_19	CEP55	0.623786063918745
5.32814062395556e-43	0.41928757377741	0.947	0.869	1.25802728272215e-38	cluster_19	STMN1	0.604904103395035
2.19510578541306e-88	0.415726845289682	1	1	5.18286426993877e-84	cluster_19	JPT1	0.599767058063837
1.5752592320392e-47	0.406949820913813	0.987	0.907	3.71934457276777e-43	cluster_19	MARCKS	0.58710448852301
4.39869210045515e-63	0.406211279956956	0.634	0.374	1.03857519183846e-58	cluster_19	KIF2C	0.586038999147059
2.02069857256377e-29	-0.405717062840701	0.857	0.925	4.77107139968031e-25	cluster_19	SNHG19	-0.585325994564315
2.10937571513419e-42	-0.407683909254672	0.866	0.944	4.98044700100332e-38	cluster_19	APP	-0.588163554131941
5.88937539803506e-13	-0.422829160923926	0.462	0.595	1.39054042523006e-08	cluster_19	AL627171.2	-0.61001353360819
7.33745270113369e-30	-0.437284133842448	0.866	0.942	1.73244595726468e-25	cluster_19	CTSB	-0.630867651353926
1.00000957818827e-31	-0.437427721047429	0.578	0.717	2.36112261506033e-27	cluster_19	DYNC1H1	-0.631074803902487
1.02846319369353e-29	-0.440023596841634	0.971	0.987	2.4283044466298e-25	cluster_19	CLU	-0.634819861037549
6.77094654639022e-18	-0.440925597408758	0.481	0.598	1.59868818906819e-13	cluster_19	IGFL2-AS1	-0.636121172782619
2.10461901597816e-40	-0.441135470346882	0.593	0.738	4.96921595862604e-36	cluster_19	POLR2J3	-0.636423955429667
2.19042863152679e-43	-0.4414730668683	0.788	0.892	5.17182104189791e-39	cluster_19	DSP	-0.636911004256938
3.56915174101079e-46	-0.441882797544351	0.799	0.883	8.42712417570058e-42	cluster_19	GABPB1-AS1	-0.637502120671376
9.69431702742955e-46	-0.462646907726473	0.706	0.853	2.28892519334639e-41	cluster_19	TNFAIP2	-0.667458399459596
6.58882480799581e-27	-0.471922456519624	0.569	0.68	1.55568742541589e-22	cluster_19	MUC16	-0.680840187704999
4.39372530471888e-18	-0.491433713541679	0.822	0.863	1.03740248169718e-13	cluster_19	SPON1	-0.708988981452228
1.42303318354605e-12	-0.533394151235967	0.829	0.836	3.35992364967059e-08	cluster_19	SCD	-0.769525096827307
1.77344817470327e-38	-0.557414736935718	0.676	0.81	4.1872884852919e-34	cluster_19	SLC5A3	-0.804179476695587
1.64810933660619e-49	-0.574744768370984	0.676	0.818	3.89135095466086e-45	cluster_19	MT-ND4L	-0.829181427105694
1.10533648946655e-12	-0.587457005306139	0.672	0.72	2.60980998527947e-08	cluster_19	CP	-0.847521308290649
1.6236818357286e-11	-0.613149256993767	0.546	0.575	3.8336751823388e-07	cluster_19	CDH6	-0.884587392389661
2.35868108363544e-75	-0.626556504420017	0.846	0.933	5.56908190657163e-71	cluster_19	AHNAK	-0.903929961763482
4.12152744934425e-68	-0.655125536473531	0.763	0.885	9.73133846064671e-64	cluster_19	MTRNR2L12	-0.945146362630085
5.9550485083259e-47	-0.756606084971697	0.599	0.757	1.40604650330083e-42	cluster_19	KCNQ1OT1	-1.09155184669508
2.89220297912388e-69	-0.83307645556473	0.624	0.829	6.8287804540094e-65	cluster_19	MT-ND6	-1.20187527112459
9.96125905093436e-99	-0.835058034226302	1	1	2.35195287451611e-94	cluster_19	MT-CO2	-1.20473408483277
1.21889828281988e-80	-0.866468532078903	0.874	0.961	2.87794073556601e-76	cluster_19	MT-ND5	-1.25004985431657
9.01893034336823e-93	-0.886858497857693	0.993	0.999	2.12945964337267e-88	cluster_19	MT-CYB	-1.27946635682953
6.75429332627245e-100	-0.907967987301438	0.988	0.997	1.59475619726619e-95	cluster_19	MT-ND2	-1.30992091256572
3.75746495658841e-102	-0.914459370999005	0.997	0.999	8.87175050900089e-98	cluster_19	MT-ND3	-1.31928599963471
6.03893551827864e-101	-0.918738243588424	1	0.999	1.42585306522077e-96	cluster_19	MT-CO1	-1.32545910790006
2.72258667660842e-104	-0.925338222295385	0.999	0.998	6.42829940214015e-100	cluster_19	MT-ND1	-1.33498086445056
2.64730699356326e-93	-0.970996587530333	0.999	0.999	6.25055654250222e-89	cluster_19	MT-ND4	-1.40085196155012
8.74757832139802e-91	-1.0105933563371	1	0.999	2.06539071746529e-86	cluster_19	MT-CO3	-1.45797802354287
1.53237540480875e-96	-1.04329595621885	0.997	0.999	3.61809156829394e-92	cluster_19	MT-ATP6	-1.50515790221645
1.46105768889435e-107	-1.0898303555001	1	1	3.44970330924845e-103	cluster_19	MALAT1	-1.57229284929024
5.94789934453907e-22	-1.09638810410146	0.346	0.531	1.40435851423912e-17	cluster_19	PLCG2	-1.58175368067683
8.14588368427254e-108	-1.14051305213405	0.993	0.999	1.92332459669359e-103	cluster_19	NEAT1	-1.64541252438293
