p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
2.51242411716903e-177	0.568828213775905	0.999	0.997	5.9320845830478e-173	cluster_16	EIF4A2	0.820645643132226
3.11231462722057e-176	0.566213558198478	0.998	0.968	7.34848606633049e-172	cluster_16	BRIX1	0.816873492497039
8.56028674861302e-160	0.55326059144422	0.984	0.93	2.02116930421502e-155	cluster_16	PRPF38B	0.798186311595871
1.97434446115072e-116	0.549350337392777	0.815	0.529	4.66162470722297e-112	cluster_16	TIPARP	0.792545007467239
5.11773131617627e-200	0.541239002649365	0.994	0.965	1.20834754106238e-195	cluster_16	MED10	0.780842825057928
5.87730015757027e-151	0.531805597795942	0.888	0.627	1.38768934020392e-146	cluster_16	MYNN	0.767233298657197
8.8233130265322e-213	0.529062012897235	1	1	2.08327243869452e-208	cluster_16	EIF4A1	0.763275142329574
5.47232416537761e-178	0.527755794786438	0.992	0.977	1.29207045868731e-173	cluster_16	DHX36	0.761390667938807
1.13368325603874e-206	0.524867009842254	0.998	0.99	2.67673953583307e-202	cluster_16	MRPL47	0.757223032225638
2.00891008526839e-158	0.522894546285887	0.955	0.822	4.74323760232718e-154	cluster_16	RABGGTB	0.754377368834533
9.10635861537412e-125	0.522130988838559	0.992	0.961	2.15010233267598e-120	cluster_16	RSRC2	0.75327578829184
1.30396800345531e-190	0.520167972753386	0.999	0.971	3.07879885295834e-186	cluster_16	DCAF13	0.750443754720575
2.62787694055407e-152	0.512980563018932	0.953	0.726	6.20468024434222e-148	cluster_16	YRDC	0.740074514339841
5.33989060680889e-75	0.511114929605461	0.842	0.754	1.26080157117365e-70	cluster_16	IVNS1ABP	0.73738297426611
1.87088415277279e-108	0.501932604198184	0.877	0.634	4.41734457311184e-104	cluster_16	CENPL	0.724135678937204
6.33877172795806e-137	0.497755444524546	0.867	0.579	1.49664739268818e-132	cluster_16	FBXO28	0.718109311391043
1.19770902135554e-134	0.497689656000699	0.877	0.63	2.82791077032256e-130	cluster_16	TFB2M	0.718014398613943
1.36607071681038e-104	0.497604004685744	0.924	0.588	3.22542956946099e-100	cluster_16	KLF10	0.717890829886611
3.91884439251322e-141	0.495150523999691	0.928	0.777	9.25278349516297e-137	cluster_16	PNO1	0.714351205467926
6.83896525705056e-157	0.493708673653961	0.499	0.164	1.61474808684221e-152	cluster_16	ARRDC4	0.712271055124438
3.19830646197199e-255	0.493075298627043	1	1	7.55152138736206e-251	cluster_16	RPS9	0.71135728811408
5.71884077963582e-90	0.492600453791845	0.976	0.951	1.35027549647981e-85	cluster_16	TRA2B	0.710672231825148
2.87741520589947e-97	0.489929331735845	0.826	0.572	6.79386504264923e-93	cluster_16	SERTAD1	0.706818617281347
3.63630098891533e-122	0.486730165404644	0.902	0.687	8.58567026492798e-118	cluster_16	IFRD1	0.702203195880345
2.66717836206702e-136	0.485245773116039	0.968	0.867	6.29747483067644e-132	cluster_16	UPF3B	0.70006167048684
4.48984425005185e-158	0.483890038047683	1	0.993	1.06009712587974e-153	cluster_16	RBM8A	0.698105758226964
2.94229579546393e-100	0.483030389126062	0.859	0.689	6.94705460266989e-96	cluster_16	PAK1IP1	0.696865546990836
4.47207374235298e-177	0.482528545621435	1	1	1.05590133130696e-172	cluster_16	SNHG6	0.696141539855408
8.51805288378443e-191	0.481458289655574	1	0.999	2.01119746639034e-186	cluster_16	DDX21	0.694597486880978
4.00635147569625e-115	0.481190771601241	0.784	0.429	9.45939646926642e-111	cluster_16	KLK15	0.694211539910644
9.65962580336534e-134	0.479030203324626	0.984	0.938	2.28073424843259e-129	cluster_16	WDR43	0.69109449877247
3.3742903797166e-159	0.476999245444827	0.988	0.956	7.96703701554886e-155	cluster_16	TATDN1	0.688164445911029
6.23067643281112e-140	0.475562770243254	0.957	0.819	1.47112501255103e-135	cluster_16	UTP23	0.68609205026136
3.95503354331345e-129	0.474691993819814	0.939	0.699	9.33822969911738e-125	cluster_16	ERVK3-1	0.68483578543354
1.86653303690142e-115	0.470420936960859	0.984	0.809	4.40707115342795e-111	cluster_16	DDIT3	0.678673952883772
2.69065949132729e-126	0.46995108100592	0.986	0.935	6.35291612497287e-122	cluster_16	PNPLA2	0.677996094027649
4.467700582352e-123	0.469545675820793	0.976	0.871	1.05486878449913e-118	cluster_16	AK6	0.677411217977515
1.90471979020673e-104	0.467331302779604	0.944	0.891	4.49723389665711e-100	cluster_16	IMPDH2	0.674216552972313
2.69529073036136e-115	0.464623649387697	0.872	0.6	6.36385094345622e-111	cluster_16	RIOK1	0.670310234851363
1.35199341930549e-132	0.462647079493998	0.966	0.879	3.19219166232219e-128	cluster_16	MRPS18B	0.667458647267753
1.11379156844473e-122	0.459802826092103	0.942	0.798	2.62977327225485e-118	cluster_16	AKIRIN2	0.663355256989807
1.5674031053449e-155	0.457535918756947	0.995	0.977	3.70079547202984e-151	cluster_16	EIF2A	0.660084801019223
2.90975316286024e-154	0.457219163428007	0.998	0.997	6.87021819282932e-150	cluster_16	ATP6V0B	0.659627819676987
4.07438293839677e-126	0.457011364710825	0.927	0.767	9.6200255558486e-122	cluster_16	BOLA2	0.659328029498204
1.18115521829106e-91	0.455967433973339	0.825	0.615	2.78882558590703e-87	cluster_16	DIAPH3	0.657821955800203
3.06301191994688e-134	0.455017843247864	0.979	0.937	7.23207744418658e-130	cluster_16	CEBPZ	0.656451985969686
3.93262278322485e-119	0.450851164654294	0.942	0.679	9.28531565347219e-115	cluster_16	PDRG1	0.650440739425764
6.74502376523797e-120	0.449637920288458	0.885	0.65	1.59256756121034e-115	cluster_16	TXLNG	0.648690397795785
5.53850888816709e-163	0.445087967884704	1	1	1.30769733358513e-158	cluster_16	CNBP	0.642126204026609
1.18014315912594e-215	0.443366377637938	1	0.999	2.78643601301226e-211	cluster_16	EIF3E	0.639642474315157
6.92421429580834e-129	0.442710299598775	0.923	0.733	1.63487623738331e-124	cluster_16	RPF1	0.63869595378162
4.14142210296473e-183	0.439581645022848	1	1	9.77831172731003e-179	cluster_16	SF3B6	0.634182259340276
4.22117140791222e-111	0.434251593225056	0.975	0.916	9.96660781122154e-107	cluster_16	GPATCH4	0.62649262004392
2.13074905074994e-104	0.433951044771507	0.619	0.303	5.03091158372569e-100	cluster_16	TMEM45A	0.626059020280438
2.49744623770036e-120	0.433917711679544	0.979	0.917	5.89672031183433e-116	cluster_16	RIOK3	0.626010930793965
5.31279005048425e-150	0.432816443411165	0.999	0.985	1.25440285881984e-145	cluster_16	PSMD6	0.624422136524486
3.54363162023421e-109	0.432131445577477	0.907	0.748	8.36686861853499e-105	cluster_16	PNRC2	0.623433893546805
4.05034858952295e-105	0.431876414871616	0.95	0.873	9.56327805472264e-101	cluster_16	NOC3L	0.623065962012185
6.81894251987892e-131	0.429973838132564	0.386	0.117	1.61002051836861e-126	cluster_16	FILIP1L	0.620321123985843
3.68861183345609e-125	0.429849290179081	0.969	0.912	8.70918139997319e-121	cluster_16	MRPS30	0.620141439271001
5.74547492808728e-110	0.427234555464429	0.972	0.886	1.35656408527069e-105	cluster_16	CCDC58	0.616369174464932
2.14250341119102e-154	0.427012058784493	0.998	0.992	5.05866480416312e-150	cluster_16	TIMM17A	0.616048179608174
1.45022957369196e-142	0.425893111769401	0.997	0.974	3.4241370464441e-138	cluster_16	PEA15	0.614433880298483
2.3788751340758e-90	0.425641969231112	0.889	0.719	5.61676207906638e-86	cluster_16	RIT1	0.614071558203938
2.56826076124478e-155	0.425550371661556	0.997	0.969	6.06392048337504e-151	cluster_16	PCNP	0.613939410844582
7.38288670931831e-110	0.425038769411905	0.899	0.739	1.74317338093715e-105	cluster_16	DCAF10	0.613201324816104
2.07592052880806e-73	0.424963477132162	0.886	0.644	4.90145596056871e-69	cluster_16	SNAPC1	0.6130927010175
4.1495872973606e-136	0.423197120924506	0.998	0.982	9.79759056779812e-132	cluster_16	SRSF11	0.610544387676271
3.89222495501554e-109	0.420054301667015	0.772	0.489	9.18993234128719e-105	cluster_16	STRN4	0.606010257919079
3.28425198355542e-87	0.420041781447856	0.897	0.757	7.75444735837271e-83	cluster_16	MED19	0.605992195060987
1.90720418481372e-111	0.419116463694112	0.951	0.824	4.50309980076368e-107	cluster_16	RRP15	0.604657243726414
1.83658430249947e-110	0.41788607990858	0.8	0.488	4.3363591966315e-106	cluster_16	THAP2	0.602882175140637
1.08781653875053e-95	0.415812878002081	0.88	0.746	2.56844362964387e-91	cluster_16	TBRG4	0.599891177031369
2.12671443132328e-106	0.413954201561833	0.982	0.932	5.0213854437974e-102	cluster_16	RAE1	0.597209673748406
2.31803114745063e-89	0.413905619314268	0.922	0.805	5.47310334224568e-85	cluster_16	NUDT16L1	0.597139584380769
1.40409337988768e-44	0.41296986958346	0.962	0.968	3.31520487925279e-40	cluster_16	RHOBTB3	0.59578958288462
1.64705654260692e-140	0.411781860417207	0.991	0.985	3.8888652027492e-136	cluster_16	SELENOT	0.594075647951935
1.02677919739348e-64	0.411331056771106	0.963	0.908	2.42432836296575e-60	cluster_16	APOE	0.593425275767291
7.34104369645176e-133	0.411206736908175	0.993	0.955	1.73329382716923e-128	cluster_16	ATG101	0.593245920117557
4.44074635681107e-211	0.411167264748827	1	1	1.04850462230666e-206	cluster_16	RPL24	0.593188973829012
6.60984648198964e-116	0.409318018307278	0.65	0.313	1.56065085286257e-111	cluster_16	RASSF1	0.590521075158408
2.66625732128683e-110	0.40893615940527	0.947	0.839	6.29530016129033e-106	cluster_16	SDHAF2	0.589970169214162
4.05994346802417e-94	0.407638820446429	0.805	0.564	9.58593252235186e-90	cluster_16	GPATCH2	0.588098504731889
4.53599919513261e-80	0.405687327493262	0.962	0.901	1.07099476996276e-75	cluster_16	CCNL1	0.585283095526025
1.27601908313093e-80	-0.405841961432371	0.792	0.92	3.01280865718044e-76	cluster_16	TRAPPC5	-0.585506185143132
5.56241802550135e-40	-0.406101433323595	0.087	0.284	1.31334252000112e-35	cluster_16	SELENOP	-0.58588052395385
2.21504415910135e-41	-0.406420631718394	0.183	0.398	5.22994076405419e-37	cluster_16	LMCD1	-0.586341029895087
1.59312694508451e-49	-0.406534031510969	0.53	0.755	3.76153203003904e-45	cluster_16	FOS	-0.586504631213473
6.28009626040302e-56	-0.406686937392427	0.18	0.446	1.48279352804376e-51	cluster_16	RESF1	-0.586725227770375
2.04933902385058e-50	-0.407246342083323	0.276	0.509	4.8386943692136e-46	cluster_16	PBK	-0.587532278143781
1.19421860691794e-74	-0.407379476035807	0.191	0.494	2.81966955279394e-70	cluster_16	PFKL	-0.587724349836803
1.65314105044843e-68	-0.407708064933097	0.443	0.691	3.90323133421379e-64	cluster_16	C7orf50	-0.588198403409414
3.91469994201475e-67	-0.407919321866879	0.676	0.843	9.24299803309102e-63	cluster_16	THRAP3	-0.588503182740135
1.61928707461315e-55	-0.408410168048675	0.311	0.558	3.8232987118691e-51	cluster_16	TMPRSS4	-0.589211324092452
1.01850261606406e-49	-0.408858142267728	0.619	0.766	2.40478652678885e-45	cluster_16	SPATS2L	-0.589857614276725
4.91057380252872e-74	-0.409360020473629	0.398	0.674	1.15943558051506e-69	cluster_16	HOXA3	-0.590581671475509
3.56379355015924e-51	-0.409381807439572	0.49	0.679	8.41447295128099e-47	cluster_16	PALLD	-0.590613103423232
6.18026904040305e-68	-0.40949096098237	0.26	0.542	1.45922332312956e-63	cluster_16	C2orf68	-0.590770578698122
2.43836098093626e-46	-0.409966839568181	0.282	0.511	5.7572141120886e-42	cluster_16	LAMA3	-0.591457126373936
2.40825941066164e-62	-0.41056814365414	0.697	0.882	5.6861412945132e-58	cluster_16	TXNRD1	-0.592324624796816
3.78051783782714e-71	-0.411450452634604	0.224	0.522	8.92618066689367e-67	cluster_16	SLC39A4	-0.593597527587463
1.02808364863036e-59	-0.411646919349536	0.252	0.518	2.42740830278115e-55	cluster_16	AFAP1	-0.593880969142795
1.71396752276095e-55	-0.411979580323166	0.198	0.451	4.04684871799087e-51	cluster_16	RAPGEF3	-0.594360897479748
1.61319796851628e-58	-0.412156238496691	0.406	0.634	3.80892172346378e-54	cluster_16	TSTD1	-0.594615761350625
5.62829355236297e-61	-0.412199633487854	0.279	0.538	1.32889639064842e-56	cluster_16	CENPU	-0.594678367089176
2.10804320041326e-44	-0.412410925108296	0.498	0.687	4.97730080049575e-40	cluster_16	SPOCK2	-0.594983196462168
6.77398566447853e-68	-0.412508634251685	0.626	0.802	1.59940575524003e-63	cluster_16	BEX2	-0.595124160958785
5.42751745325903e-56	-0.412726631707244	0.72	0.858	1.28149114588899e-51	cluster_16	PBX1	-0.595438664806846
2.33953048130067e-72	-0.412842788588758	0.907	0.976	5.523865419399e-68	cluster_16	UCHL1	-0.595606243763772
1.32381700732587e-75	-0.413310219974733	0.889	0.967	3.12566433599711e-71	cluster_16	CD81	-0.596280604706274
1.9971185556555e-57	-0.414207512077213	0.175	0.433	4.71539662175819e-53	cluster_16	PRR11	-0.597575123572751
2.47865733958758e-56	-0.41437156998498	0.444	0.649	5.85235784450022e-52	cluster_16	CMTM7	-0.597811809102705
2.04383331493737e-51	-0.416020739100542	0.832	0.915	4.82569483989862e-47	cluster_16	ANP32E	-0.600191057207313
1.53697584765294e-65	-0.41626808259679	0.601	0.776	3.62895367389335e-61	cluster_16	RERE	-0.600547898442746
2.99555578438455e-54	-0.417112821489061	0.12	0.374	7.07280676251036e-50	cluster_16	CLDN16	-0.601766599053472
2.51808135861947e-27	-0.417168742759343	0.431	0.575	5.94544189583643e-23	cluster_16	FHL2	-0.601847276392788
1.53262536343502e-94	-0.417422927622384	0.982	0.992	3.61868174560643e-90	cluster_16	HNRNPA3	-0.602213987634167
8.7196498597078e-49	-0.417648512588816	0.22	0.453	2.05879652837561e-44	cluster_16	PHLDA3	-0.602539437946537
4.12497581073439e-52	-0.418089627091794	0.784	0.873	9.73948038672497e-48	cluster_16	DYNLT1	-0.603175831652447
3.58090255600519e-58	-0.418340488272283	0.358	0.596	8.45486902498385e-54	cluster_16	SCNN1A	-0.603537747833491
1.03827983731382e-46	-0.418664551380534	0.698	0.88	2.45148252388167e-42	cluster_16	TM4SF1	-0.604005272072699
1.89892791038493e-77	-0.420520672708464	0.139	0.462	4.48355868920987e-73	cluster_16	TRIM56	-0.606683089107791
1.84522932979497e-62	-0.42059250088966	0.84	0.945	4.35677097057891e-58	cluster_16	APP	-0.606786715268599
1.40241891287914e-59	-0.421804532757988	0.894	0.946	3.31125129519894e-55	cluster_16	MAL2	-0.608535307634435
1.03737403564496e-51	-0.422146656145749	0.754	0.864	2.44934383556131e-47	cluster_16	GMPS	-0.60902888734933
5.62793276145253e-61	-0.42401043458582	0.319	0.567	1.32881120430656e-56	cluster_16	TRAPPC6A	-0.611717751262136
7.30074949824498e-97	-0.425060167519318	0.999	1	1.72377996403062e-92	cluster_16	KRT18	-0.613232195759552
1.61512588119908e-56	-0.425747000383407	0.31	0.546	3.81347371809915e-52	cluster_16	TRAK1	-0.614223086126493
2.52579445485117e-62	-0.425855910241335	0.095	0.365	5.96365328734909e-58	cluster_16	DOC2B	-0.614380209838429
2.00947230008532e-52	-0.427437207268164	0.925	0.963	4.74456504773145e-48	cluster_16	RAI14	-0.616661539217209
4.40297260304994e-44	-0.427772480078612	0.608	0.711	1.03958586130612e-39	cluster_16	NDUFS2	-0.617145235638186
4.16149150792834e-58	-0.428367576130008	0.231	0.495	9.8256975993696e-54	cluster_16	MICAL2	-0.618003777760389
7.9300956996402e-76	-0.428416796868255	0.529	0.763	1.87237489564205e-71	cluster_16	RHOF	-0.618074788275366
4.53168927130693e-124	-0.42856026572769	1	1	1.06997715384828e-119	cluster_16	TMSB10	-0.618281770087395
3.00119561876067e-91	-0.429001729724044	0.545	0.819	7.08612297545581e-87	cluster_16	PAXX	-0.618918668005666
9.18184980493318e-92	-0.429066450418943	0.698	0.896	2.16792655744277e-87	cluster_16	GPI	-0.61901204023124
2.98062049575282e-80	-0.429239318408877	0.763	0.913	7.03754305252197e-76	cluster_16	GTF2I	-0.619261436023046
8.60301836068496e-78	-0.429288603214803	0.527	0.775	2.03125866514133e-73	cluster_16	TFAP2A	-0.619332538968146
1.12795224157101e-40	-0.429671464677368	0.278	0.48	2.66320803757331e-36	cluster_16	MAL	-0.619884891301536
1.94343652558457e-76	-0.429713285372673	0.512	0.766	4.58864798055774e-72	cluster_16	PHF3	-0.619945225811259
2.60768617018801e-80	-0.430485938787034	0.706	0.899	6.15700781643092e-76	cluster_16	ZNF503	-0.621059929060484
1.17187249991717e-59	-0.432029230056281	0.609	0.764	2.76690815955442e-55	cluster_16	LYPLA1	-0.623286427721274
1.20313235136833e-81	-0.432489522135838	0.937	0.976	2.84071579481575e-77	cluster_16	ANXA5	-0.623950488821811
2.82287101943415e-73	-0.43263121067098	0.182	0.483	6.66508076398596e-69	cluster_16	ZDHHC12	-0.624154902168811
4.44913139087351e-66	-0.43292775482374	0.184	0.469	1.05048441269914e-61	cluster_16	ADGRL2	-0.624582724947403
6.73090000574773e-61	-0.433523096763142	0.245	0.518	1.5892328003571e-56	cluster_16	ANKRD34B	-0.625441621811011
1.44448471484503e-73	-0.433672104901737	0.111	0.42	3.4105728602206e-69	cluster_16	DIPK1B	-0.625656595113614
1.55896438734538e-57	-0.434197868282765	0.716	0.873	3.68087081496117e-53	cluster_16	PCLAF	-0.626415111336105
4.26241699012718e-79	-0.434382393745292	0.122	0.437	1.00639927553893e-74	cluster_16	ASL	-0.62668132530581
9.86394429334635e-67	-0.434964897223029	0.537	0.749	2.32897588710201e-62	cluster_16	ATP2B1	-0.627521700184442
1.7277218237512e-142	-0.436705574287553	0.98	0.998	4.07932399805896e-138	cluster_16	NDUFA13	-0.630032966353219
2.02126908323352e-67	-0.437182287689321	0.432	0.674	4.77241843242266e-63	cluster_16	MACF1	-0.630720718413876
7.45322092637907e-77	-0.437438802383994	0.494	0.735	1.75977999292736e-72	cluster_16	RALY	-0.631090790891795
6.29274593215977e-88	-0.438470640386003	0.806	0.939	1.48578024204224e-83	cluster_16	RPA3	-0.632579418460295
7.64519609752204e-57	-0.438749960901175	0.574	0.734	1.80510725058593e-52	cluster_16	DFFA	-0.632982392782351
3.67866744057682e-55	-0.439658084973225	0.498	0.669	8.68570169394592e-51	cluster_16	NAE1	-0.63429253887761
5.90096699371632e-54	-0.439837398560297	0.758	0.883	1.39327731688636e-49	cluster_16	PERP	-0.634551233700443
3.32135018877014e-55	-0.439918534101616	0.231	0.477	7.84203993070517e-51	cluster_16	PCNA	-0.634668287543544
7.08266216515237e-74	-0.439990056324255	0.487	0.713	1.67228736381413e-69	cluster_16	SMDT1	-0.634771472299458
4.60050263531046e-78	-0.440449593782301	0.521	0.774	1.08622467722315e-73	cluster_16	PAM16	-0.635434444711284
2.98139559576842e-77	-0.440466512936694	0.986	0.997	7.03937314116882e-73	cluster_16	FTL	-0.635458853891423
7.1270026795863e-79	-0.441219946525278	0.959	0.988	1.68275660267712e-74	cluster_16	TCEAL9	-0.636545828793312
2.14386679519644e-97	-0.4427463433986	0.758	0.936	5.06188389013833e-93	cluster_16	NAA38	-0.638747953992882
1.03308341897285e-94	-0.442974423270162	0.638	0.877	2.4392132605368e-90	cluster_16	TECR	-0.639077003692511
4.02876548604823e-86	-0.443507195649422	0.699	0.881	9.51231818910848e-82	cluster_16	PRR13	-0.639845631761992
4.28089442369783e-79	-0.444162414786983	0.097	0.422	1.01076198237929e-74	cluster_16	NMRAL1	-0.640790913162447
2.2155138310373e-51	-0.4446296923199	0.373	0.576	5.23104970646216e-47	cluster_16	ADD3	-0.641465052141906
8.78763302349685e-69	-0.445128548419826	0.586	0.775	2.07484803317784e-64	cluster_16	SEPTIN11	-0.642184749363386
7.04393830738002e-92	-0.445825660662447	0.963	0.99	1.6631442737555e-87	cluster_16	CALM1	-0.643190469738758
1.68550296259205e-73	-0.445970424486008	0.548	0.781	3.97964104497608e-69	cluster_16	PPIC	-0.64339931978911
4.07879408940191e-87	-0.446209046382868	0.424	0.722	9.63044072448685e-83	cluster_16	DAG1	-0.643743578416357
1.34258243321947e-31	-0.446212803871809	0.964	0.971	3.1699713830745e-27	cluster_16	HSPA8	-0.643748999327019
9.50721710786878e-35	-0.447999388036479	0.427	0.597	2.2447490313389e-30	cluster_16	NUSAP1	-0.646326495441519
2.89359661216332e-68	-0.449022274793976	0.932	0.972	6.83207096097881e-64	cluster_16	IFT57	-0.647802209093951
1.06553579157101e-75	-0.450298459693228	0.394	0.67	2.51583655747832e-71	cluster_16	WEE1	-0.649643354719359
1.92689541285249e-92	-0.451132143411074	0.925	0.98	4.54959275928602e-88	cluster_16	H2AFV	-0.650846106084765
2.59838977562391e-81	-0.452483359206183	0.572	0.802	6.1350580992256e-77	cluster_16	EBP	-0.65279549841154
9.55817185470829e-67	-0.453706018699062	0.447	0.735	2.25677995661517e-62	cluster_16	GPRC5A	-0.654559423198612
7.03392674784478e-68	-0.453762996817544	0.402	0.645	1.66078044443363e-63	cluster_16	MRPL55	-0.654641625247585
8.54777945765198e-149	-0.454161561484752	1	1	2.01821620774621e-144	cluster_16	GSTP1	-0.65521663251644
1.49554298284587e-25	-0.454325961711642	0.846	0.884	3.53112653679738e-21	cluster_16	MTRNR2L12	-0.655453811908494
1.7380701835434e-80	-0.454960898774632	0.33	0.626	4.10375751036431e-76	cluster_16	PTGES2	-0.656369832460547
9.35757535491372e-85	-0.455251623170257	0.493	0.763	2.20941711704868e-80	cluster_16	SELENOM	-0.656789259104381
1.51514342241183e-54	-0.455905041673761	0.631	0.78	3.57740513465657e-50	cluster_16	ASS1	-0.657731942739012
7.42736451776304e-54	-0.456599302428664	0.503	0.666	1.75367503628903e-49	cluster_16	USP48	-0.658733549287194
9.42313007489021e-106	-0.457729085254082	1	1	2.22489524198233e-101	cluster_16	S100A6	-0.660363481366705
1.93995504686101e-59	-0.458473768539816	0.523	0.705	4.58042786114354e-55	cluster_16	VPS28	-0.661437832250067
1.12079155191045e-57	-0.459541811492895	0.554	0.761	2.64630093321576e-53	cluster_16	AKAP12	-0.662978692521931
9.50295541181022e-102	-0.459894663540983	0.729	0.926	2.24374280228251e-97	cluster_16	C9orf16	-0.663487750421874
7.78949395963754e-57	-0.459919117575091	0.53	0.689	1.83917741881002e-52	cluster_16	LSM8	-0.663523030135612
3.06788217373552e-77	-0.460077381628674	0.29	0.591	7.24357660040694e-73	cluster_16	HMGA2	-0.663751356900867
1.41319595740921e-68	-0.460253587644688	0.292	0.561	3.33669697503888e-64	cluster_16	JSRP1	-0.664005568446346
1.45364019073309e-69	-0.460964162817319	0.53	0.722	3.43218985433989e-65	cluster_16	POLD2	-0.66503071172408
1.02804124996248e-64	-0.461281142403792	0.78	0.897	2.42730819528641e-60	cluster_16	DUT	-0.665488016601546
1.37960460373045e-68	-0.461302536106099	0.307	0.579	3.25738442986797e-64	cluster_16	MFSD10	-0.665518881189771
6.86272172105955e-109	-0.461830668857935	0.896	0.975	1.62035722555937e-104	cluster_16	NDUFA2	-0.666280815691776
1.86030582857886e-78	-0.462311516465747	0.738	0.895	4.39236809185754e-74	cluster_16	TAF10	-0.66697453215099
2.77088707639554e-67	-0.464228407043249	0.661	0.812	6.54234147607751e-63	cluster_16	ZNF706	-0.669740020681079
3.88833446215608e-79	-0.464299370883007	0.421	0.69	9.18074649859672e-75	cluster_16	BCL7C	-0.66984239986078
5.36734133411792e-66	-0.464359716218025	0.496	0.719	1.26728296239858e-61	cluster_16	AP002360.1	-0.669929459776351
6.83223399631655e-111	-0.464626122310224	0.99	0.998	1.6131587688703e-106	cluster_16	DBI	-0.670313802524429
6.02127318264239e-84	-0.464629176927293	0.749	0.91	1.42168281115369e-79	cluster_16	BRI3	-0.670318209405326
5.15783304884412e-89	-0.466493159271212	0.603	0.833	1.21781596116259e-84	cluster_16	CUEDC2	-0.673007367489202
7.71424992042711e-76	-0.466827233387955	0.272	0.568	1.82141154871204e-71	cluster_16	SOGA1	-0.673489334560718
2.29443350027307e-103	-0.467207913404014	0.999	1	5.41738693749473e-99	cluster_16	WFDC2	-0.674038539732051
5.8847745005423e-87	-0.46838176170379	0.765	0.922	1.38945410732304e-82	cluster_16	ECI1	-0.675732044852894
1.18135184928505e-82	-0.469423375966479	0.636	0.851	2.78928985134692e-78	cluster_16	MYH9	-0.677234776584195
1.42708200430332e-91	-0.470325780185444	0.99	0.996	3.36948332036057e-87	cluster_16	HSPE1	-0.678536670675772
6.40475542031958e-77	-0.47038238970476	0.591	0.778	1.51222680229166e-72	cluster_16	MED29	-0.678618340948557
