p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
1.16266504664007e-56	-0.54274015194278	0.655	0.793	2.74516844162187e-52	cluster_14	TXNIP	-0.783008525699171
2.04424325282388e-60	-0.583034295669989	0.494	0.656	4.82666274424245e-56	cluster_14	SNAPC1	-0.841140687031283
4.14957424548683e-47	-0.632395314569537	0.351	0.543	9.79755975101895e-43	cluster_14	CXCL1	-0.912353584210886
1.08078776758344e-85	-0.636400190981673	0.936	0.963	2.55184799804125e-81	cluster_14	RSRC2	-0.918131399550048
3.3623903543154e-68	-0.642316098095988	0.75	0.873	7.9389398655741e-64	cluster_14	ID2	-0.926666249406231
6.86030074543243e-63	-0.653130170200577	0.555	0.711	1.61978560900405e-58	cluster_14	EFNA1	-0.942267657603337
9.85547352445739e-67	-0.660535517778894	0.996	0.998	2.32697585385964e-62	cluster_14	ID1	-0.952951315830634
4.09820862479987e-80	-0.673992611742869	0.834	0.908	9.67628038401496e-76	cluster_14	EID2	-0.972365798557237
1.46243603399334e-78	-0.680212919190908	0.373	0.605	3.45295771986167e-74	cluster_14	KLF10	-0.981339805265329
1.06248443293216e-102	-0.694828667534324	0.643	0.82	2.50863199459612e-98	cluster_14	DDIT3	-1.00242587291926
8.12269183804806e-81	-0.713775838614425	0.798	0.882	1.91784876988153e-76	cluster_14	SNHG15	-1.02976086267539
3.50854750663303e-61	-0.740348114157466	0.838	0.896	8.28403151791124e-57	cluster_14	JUNB	-1.06809655282647
7.89958568898722e-109	-0.742900759964209	1	1	1.86517117702677e-104	cluster_14	ZFAS1	-1.07177924227301
9.70558644116155e-88	-0.744813803120246	0.77	0.868	2.29158601462265e-83	cluster_14	SNHG1	-1.07453918014723
2.18870119143112e-80	-0.749328502188697	0.602	0.772	5.16774238308802e-76	cluster_14	IER3	-1.08105251410439
1.58694068545507e-76	-0.776568190172464	0.394	0.622	3.74692565242797e-72	cluster_14	HES1	-1.12035107687393
3.58218769066802e-103	-0.780320990632216	0.624	0.799	8.45790335643626e-99	cluster_14	SNHG17	-1.12576522348666
9.01641858469703e-16	-0.854636646846044	0.452	0.531	2.12886659203281e-11	cluster_14	PLCG2	-1.23298005216676
5.03939875849592e-99	-0.857824475223473	0.549	0.73	1.18985244086847e-94	cluster_14	MT1F	-1.23757911635808
1.5558824288232e-85	-1.10546426461005	0.396	0.607	3.67359400269445e-81	cluster_14	GADD45B	-1.59484781243289
2.03074971506475e-105	-1.15986433458134	0.856	0.93	4.79480315223939e-101	cluster_14	NFKBIA	-1.67333052360448
4.90811110495615e-111	-1.6289997794359	0.73	0.862	1.1588541129912e-106	cluster_14	MT1X	-2.35014990340138
1.08192843322146e-135	-1.69246900759588	0.882	0.952	2.55454122367918e-131	cluster_14	MT2A	-2.44171664411683
