p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
8.47148083046413e-95	0.415571150683995	0.803	0.55	2.00020133888089e-90	cluster_17	TMEM251	0.599542438228319
3.49327410409816e-80	0.415457834497887	0.57	0.315	8.24796948718617e-76	cluster_17	STIM2	0.599378957528569
1.42926580099165e-119	0.412482008898856	0.547	0.23	3.37463948272138e-115	cluster_17	ALOX12-AS1	0.595085748694297
3.79533357133021e-35	0.410915202256071	0.761	0.609	8.96116209526776e-31	cluster_17	PGM2L1	0.592825324520718
3.90416562939721e-191	0.410397867797793	0.45	0.121	9.21812546756975e-187	cluster_17	CNBD2	0.592078968663281
8.0649961591733e-181	0.410078487461744	0.481	0.143	1.90422624314241e-176	cluster_17	AL691432.2	0.591618200236305
0	0.409604747298785	0.402	0.065	0	cluster_17	AC008764.6	0.590934737652534
9.0482951264218e-95	0.407399731138031	0.599	0.304	2.13639296229945e-90	cluster_17	ING4	0.587753571772335
1.49230768428628e-30	-0.407468759492116	0.395	0.55	3.52348767336834e-26	cluster_17	CLK4	-0.587853158636454
6.9266317980546e-27	-0.410508974761555	0.201	0.361	1.63544703383867e-22	cluster_17	TNFAIP3	-0.592239262128908
6.82394167306141e-30	-0.414123516540284	0.264	0.457	1.61120086842653e-25	cluster_17	ATF3	-0.597453943628167
7.49773090670962e-21	-0.416254827187425	0.751	0.815	1.77028924438321e-16	cluster_17	DDIT3	-0.60052877492939
4.06576734046282e-41	-0.421293452138847	0.323	0.526	9.59968326756677e-37	cluster_17	KLF11	-0.607797974159707
5.87616069491402e-41	-0.435609687298123	0.324	0.528	1.38742030167615e-36	cluster_17	NUAK2	-0.628451935628194
1.67021644439989e-28	-0.438705805824578	0.512	0.644	3.94354804687259e-24	cluster_17	CENPL	-0.632918690472316
2.65754897742995e-21	-0.440447313091112	0.503	0.595	6.27473889060985e-17	cluster_17	GATA2	-0.635431154369415
6.94487602230287e-21	-0.442003056695784	0.486	0.6	1.63975467762593e-16	cluster_17	SLC30A1	-0.63767561795277
2.37829891137611e-25	-0.442267823768924	0.228	0.4	5.61540155965014e-21	cluster_17	ADM	-0.638057596096181
7.14557668869055e-23	-0.451123670400189	0.113	0.256	1.68714211196673e-18	cluster_17	TNF	-0.65083388211398
1.72392632598739e-60	-0.451691149589317	0.477	0.72	4.07036244828883e-56	cluster_17	FABP5	-0.651652581525943
3.0072380462459e-34	-0.453911833716657	0.355	0.525	7.10038975099119e-30	cluster_17	CSRNP1	-0.654856351503837
4.43224345787964e-32	-0.459092243748589	0.297	0.478	1.04649700283996e-27	cluster_17	DLX2	-0.662330103366677
1.20642138501725e-46	-0.473760759270222	0.279	0.499	2.84848153216424e-42	cluster_17	ARL4A	-0.683492297966939
6.23271892618868e-38	-0.47906316329143	0.602	0.77	1.47160726566241e-33	cluster_17	IER3	-0.691142049953125
2.6259265998088e-43	-0.481408520306982	0.178	0.403	6.20007529480856e-39	cluster_17	NR1D1	-0.694525684888577
1.61498855657619e-31	-0.485376861710387	0.658	0.765	3.81314948093205e-27	cluster_17	CITED2	-0.700250791351824
1.6309069201404e-43	-0.488088463779525	0.224	0.452	3.8507343291435e-39	cluster_17	AC095055.1	-0.704162806209834
8.82150463861587e-47	-0.491572433735059	0.173	0.404	2.08284546022359e-42	cluster_17	ZNF34	-0.709189112387288
8.24352499175429e-48	-0.504823724109065	0.502	0.673	1.94637868580311e-43	cluster_17	TRA2A	-0.728306683295246
2.44816285753341e-16	-0.505411419414998	0.902	0.905	5.78035732292214e-12	cluster_17	EID2	-0.729154548398669
1.20479245373117e-51	-0.508415557352609	0.968	0.986	2.84463546250466e-47	cluster_17	ATF4	-0.733488603303408
1.53115468744999e-38	-0.514053342574141	0.247	0.462	3.61520933253817e-34	cluster_17	ANKRD1	-0.741622208084108
2.66989689924234e-42	-0.530840585341198	0.861	0.904	6.30389356880108e-38	cluster_17	CCNL1	-0.765841079974341
1.72136251516593e-51	-0.538565869771914	0.743	0.872	4.06430903455827e-47	cluster_17	RND3	-0.776986309511991
6.88866873199041e-57	-0.557496645024657	1	1	1.62648357431026e-52	cluster_17	ZFAS1	-0.804297645089308
5.42855871363e-46	-0.557710779645051	0.457	0.633	1.28173699787518e-41	cluster_17	PPP1R15A	-0.804606576044233
1.03444664732769e-38	-0.559922660650514	0.839	0.886	2.4424319790054e-34	cluster_17	TAF1D	-0.80779764580185
8.99730102304183e-58	-0.583501890784017	0.731	0.866	2.12435274455041e-53	cluster_17	CCN1	-0.841815284183435
6.23034221175456e-61	-0.608589247606015	0.803	0.89	1.47104609961737e-56	cluster_17	OSER1	-0.878008689459543
2.44218378562242e-24	-0.611792106807699	0.761	0.793	5.76624013623311e-20	cluster_17	SNHG17	-0.882629438546478
1.58974362865251e-43	-0.636352690943943	0.573	0.727	3.75354368161143e-39	cluster_17	MT1F	-0.918062871481173
2.05162021812274e-45	-0.636501291059557	0.938	0.962	4.84408049700959e-41	cluster_17	RSRC2	-0.918277256131046
1.69572858014336e-59	-0.648896938210206	0.92	0.952	4.00378475057649e-55	cluster_17	TRA2B	-0.936160394803897
3.34317488899209e-36	-0.693587331699911	0.995	0.998	7.89357023039922e-32	cluster_17	ID1	-1.00063500386687
4.29678669515875e-27	-0.709686991725628	0.874	0.894	1.01451430659393e-22	cluster_17	JUNB	-1.02386190354597
1.70790172999174e-41	-0.752213634823094	0.517	0.653	4.03252677468351e-37	cluster_17	SNAPC1	-1.08521488064834
4.66279830127784e-41	-0.767415618166019	0.812	0.88	1.10093330691471e-36	cluster_17	SNHG15	-1.10714670662885
9.97520243843127e-20	-0.778234601063368	0.925	0.928	2.35524504773801e-15	cluster_17	NFKBIA	-1.12275519960232
1.38887466204245e-51	-0.784010404601709	0.786	0.87	3.27927196454842e-47	cluster_17	ID2	-1.13108792272424
1.53883984336661e-33	-0.80850743703641	0.467	0.6	3.63335475417289e-29	cluster_17	KLF10	-1.16642966993427
1.63959904590432e-37	-0.840972263124717	0.472	0.617	3.87125730728468e-33	cluster_17	HES1	-1.2132665135352
3.86764152270832e-53	-1.18927334263458	0.724	0.86	9.13188839926662e-49	cluster_17	MT1X	-1.71575875368035
1.02092606811895e-46	-1.19809976403651	0.455	0.603	2.41050853943565e-42	cluster_17	GADD45B	-1.72849258806571
3.88288021172295e-42	-1.32052990732974	0.924	0.95	9.16786846789905e-38	cluster_17	MT2A	-1.90512194865017
