p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
9.41522295218722e-71	0.533671592512633	0.878	0.868	2.22302829124092e-66	cluster_3	ID2	0.769925359981291
2.81797865024917e-119	0.525375744642041	0.744	0.564	6.65352939110332e-115	cluster_3	CHML	0.757956981398419
2.86589793497422e-48	0.507838182340277	0.652	0.595	6.76667161426763e-44	cluster_3	GADD45B	0.732655627236383
3.00854566580252e-139	0.480569056409681	0.995	0.971	7.10347717152632e-135	cluster_3	CEBPB	0.693314594486935
6.18819043241097e-53	0.476058462057137	0.702	0.636	1.46109364299655e-48	cluster_3	CENPL	0.686807182383058
3.73979986546177e-196	0.475998674751833	0.997	0.967	8.8300414623418e-192	cluster_3	GOLGB1	0.686720927534188
3.36874177061864e-110	0.471200240395956	0.975	0.949	7.95393619460768e-106	cluster_3	ARID4B	0.679798250084934
3.17311085708563e-45	0.45561370796715	0.962	0.962	7.49203204466487e-41	cluster_3	RSRC2	0.65731163704524
4.88388328210507e-138	0.454448846866933	0.946	0.852	1.15313368173783e-133	cluster_3	CSKMT	0.655631097712632
1.6527928153317e-90	0.453215490798481	0.788	0.698	3.90240911627967e-86	cluster_3	SMAD7	0.653851741029026
1.12732159817723e-99	0.451491543240803	0.88	0.77	2.66171902545626e-95	cluster_3	IER5L	0.651364610436812
6.25933272697752e-87	0.450471320266209	0.781	0.734	1.47789105016666e-82	cluster_3	ID4	0.649892739810764
6.60486472426712e-50	0.447724568079772	0.897	0.894	1.55947461004671e-45	cluster_3	JUNB	0.64593001405284
6.25280771112059e-53	0.446174550769358	0.897	0.906	1.47635042867268e-48	cluster_3	EID2	0.643693811765814
4.62335749389819e-103	0.444600286044788	0.672	0.555	1.0916209378843e-98	cluster_3	LHX1	0.64142262785463
3.60313991246374e-111	0.437170270905016	0.993	0.979	8.50737364731812e-107	cluster_3	SMC4	0.630703381858752
1.43974055186065e-134	0.427550162496154	0.923	0.736	3.39937141699818e-130	cluster_3	FOS	0.616824499164471
9.1905350597208e-50	0.417608822506843	0.358	0.249	2.16997723295068e-45	cluster_3	SNAI1	0.602482177262102
6.75838220317004e-97	0.416125467700002	0.955	0.908	1.59572162199048e-92	cluster_3	BDP1	0.600342148638393
7.6630578716475e-75	0.414461511541671	0.736	0.589	1.80932459407469e-70	cluster_3	GATA2-AS1	0.597941567340513
5.26231350101368e-181	0.409499713663336	0.993	0.968	1.24248484072434e-176	cluster_3	FUS	0.590783206147545
0	-0.406787089159593	1	1	0	cluster_3	RPS3	-0.586869716228202
0	-0.408504466160131	1	1	0	cluster_3	BTF3	-0.589347367510214
0	-0.408804257958783	1	1	0	cluster_3	RPS4X	-0.589779875651429
0	-0.413855075147801	1	1	0	cluster_3	RPS27A	-0.597066664562461
4.34960784768355e-294	-0.414314777072543	1	1	1.02698590891656e-289	cluster_3	RPS2	-0.597729874249574
3.47868833960455e-222	-0.418321473983374	1	0.999	8.2135310386403e-218	cluster_3	MRPS6	-0.603510316013175
0	-0.418406270204228	1	1	0	cluster_3	RPS17	-0.603632651100487
0	-0.421997258226859	1	1	0	cluster_3	GAPDH	-0.608813351712629
0	-0.431214144111436	1	1	0	cluster_3	RPL7A	-0.622110507270748
4.5133997077841e-303	-0.43361659777593	1	1	1.0656588050049e-298	cluster_3	RPS26	-0.625576515258479
8.294250077515e-46	-0.434583265428565	0.744	0.705	1.95835538580207e-41	cluster_3	CDK1	-0.626971121887123
5.60100965830262e-156	-0.440969230339258	0.995	0.997	1.32245439042183e-151	cluster_3	ATP6V0B	-0.636184121795071
0	-0.443027777002238	1	1	0	cluster_3	RPL15	-0.639153976857189
0	-0.447272811145675	1	1	0	cluster_3	PPIA	-0.645278266564331
0	-0.447568899646043	1	1	0	cluster_3	RPS12	-0.645705431975476
0	-0.454365202765794	1	1	0	cluster_3	RPS9	-0.655510424782719
9.17680269646221e-194	-0.461186166688202	0.988	0.986	2.16673488466169e-189	cluster_3	CKS1B	-0.665350995607659
0	-0.471447995905912	1	1	0	cluster_3	RPSA	-0.680155685730499
0	-0.479393892176321	1	1	0	cluster_3	NDUFC2	-0.691619190875237
0	-0.495646156382741	1	1	0	cluster_3	RPL41	-0.715066251849057
0	-0.518651556359586	1	1	0	cluster_3	SNHG29	-0.748256028309317
0	-0.541160117139782	1	1	0	cluster_3	RPLP1	-0.780729017324454
0	-0.542124504348822	1	1	0	cluster_3	RPS13	-0.782120333968432
1.85484236179974e-277	-0.542228040743132	1	1	4.37946830044537e-273	cluster_3	FTH1	-0.782269705411055
2.49360354266133e-46	-0.549978757585911	0.982	0.979	5.88764732457767e-42	cluster_3	SNHG7	-0.793451626163467
2.46509749199499e-30	-0.63280324726497	0.871	0.841	5.82034168834937e-26	cluster_3	HIST1H4C	-0.912942106687605
5.04064184255111e-80	-0.651062808238092	0.998	0.996	1.19014594544474e-75	cluster_3	GAS5	-0.939285084752337
