p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
2.95426238676756e-62	-0.493912198531825	0.454	0.601	6.97530892139688e-58	cluster_7	GATA2	-0.712564679456429
0	-0.49858824852746	0.897	0.987	0	cluster_7	NAA50	-0.719310793596081
4.43430186393135e-205	-0.508761559559456	0.665	0.901	1.04698301309283e-200	cluster_7	CCDC58	-0.733987778971362
0	-0.511568213412691	0.963	0.997	0	cluster_7	RAB7A	-0.738036924566916
2.08270215813909e-103	-0.513073233201934	0.885	0.955	4.91746806558221e-99	cluster_7	TRA2B	-0.740208209153297
1.69327320408572e-201	-0.515916945060275	0.883	0.974	3.99798736216679e-197	cluster_7	GOLGB1	-0.744310818149043
3.19765047334594e-218	-0.515996951235854	0.999	1	7.54997253261709e-214	cluster_7	CNBP	-0.74442624266179
1.174065474734e-103	-0.517794574655292	0.529	0.715	2.77208599239444e-99	cluster_7	SMAD7	-0.7470196650544
1.04614621205745e-52	-0.528311433470298	0.232	0.405	2.47005582128885e-48	cluster_7	ADM	-0.762192285112538
1.09160888793454e-224	-0.535905505549341	0.858	0.977	2.57739774530224e-220	cluster_7	IFT57	-0.773148215241127
9.57895830747469e-192	-0.550266835482151	0.56	0.813	2.26168784597785e-187	cluster_7	TFDP2	-0.793867234715762
0	-0.558209613395008	0.948	0.992	0	cluster_7	RUVBL1	-0.805326241021524
1.49917760676321e-49	-0.562030018482461	0.883	0.907	3.53970824732861e-45	cluster_7	EID2	-0.810837920495379
6.21862850187663e-70	-0.565041915176083	0.086	0.263	1.46828037557809e-65	cluster_7	TNF	-0.815183168918937
1.89461881973887e-29	-0.588691321767258	0.863	0.896	4.47338449528544e-25	cluster_7	JUNB	-0.849302050527992
1.05629499826114e-42	-0.594008775462201	0.651	0.708	2.49401812039438e-38	cluster_7	EFNA1	-0.856973514603843
4.55761845054705e-218	-0.601192544836817	0.901	0.977	1.07609929235866e-213	cluster_7	FAM162A	-0.867337503055492
0	-0.616694231286485	0.988	0.999	0	cluster_7	NDUFB4	-0.889701709221843
5.82247566198925e-305	-0.643056748663332	0.889	0.988	1.37474472855228e-300	cluster_7	H1FX	-0.927734782306769
0	-0.64800170093908	0.601	0.92	0	cluster_7	MLF1	-0.934868840432424
0	-0.658747500260927	0.77	0.968	0	cluster_7	RYK	-0.950371751824441
0	-0.663571168448852	0.894	0.985	0	cluster_7	SMC4	-0.957330833998054
5.23269905369415e-188	-0.694805911977362	0.706	0.914	1.23549257356773e-183	cluster_7	CCNL1	-1.00239304359007
0	-0.707011749896501	0.669	0.951	0	cluster_7	KPNA1	-1.02000234542591
0	-0.777845493063444	0.71	0.942	0	cluster_7	CRABP2	-1.12219383542046
9.75826491410474e-33	-0.793114337951598	0.56	0.602	2.30402392886927e-28	cluster_7	GADD45B	-1.1442221222207
0	-0.822914518619113	0.955	0.998	0	cluster_7	COX17	-1.18721469508732
0	-0.823998022629399	0.894	0.988	0	cluster_7	AMOTL2	-1.18877786094975
6.82513700926205e-38	-0.854389639115306	0.909	0.929	1.61148309925686e-33	cluster_7	NFKBIA	-1.23262369533856
1.3644379482943e-45	-1.08088820736877	0.922	0.951	3.22157443971766e-41	cluster_7	MT2A	-1.55939205652628
5.81648460619204e-58	-1.12696550589354	0.782	0.861	1.373330180368e-53	cluster_7	MT1X	-1.62586754660553
9.45143435880508e-26	-1.1653194578099	0.45	0.532	2.23157816645747e-21	cluster_7	PLCG2	-1.68120060283376
