p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
3.58172025051005e-150	0.474021867709028	0.883	0.677	8.45679968347927e-146	cluster_11	PDRG1	0.683868997816739
8.41820388998819e-113	0.46815046226486	0.921	0.787	1.98762212046511e-108	cluster_11	SNHG17	0.67539835029939
1.01628357321251e-174	0.465638916954962	0.996	0.973	2.39954714471205e-170	cluster_11	UCHL1	0.671774956335832
7.64188008365529e-77	0.4619615634533	0.807	0.615	1.80432430655185e-72	cluster_11	SNHG12	0.666469656675388
1.43024242727031e-178	0.459159607146916	0.968	0.905	3.37694539502793e-174	cluster_11	MAPRE1	0.66242728820738
1.37623578684932e-139	0.453854374160213	0.993	0.96	3.24943031632992e-135	cluster_11	RSRC2	0.654773454886704
6.08687452646084e-157	0.447787212151033	0.944	0.833	1.43717194444267e-152	cluster_11	SELENOW	0.646020390343789
1.06452200684531e-174	0.441754589721647	0.992	0.974	2.51344291036247e-170	cluster_11	ARF4	0.637317155881359
4.5045855984509e-144	0.440174247712128	1	1	1.06357770565024e-139	cluster_11	CNBP	0.635037204301318
1.40782848391994e-277	0.436618708319994	1	0.999	3.32402383338336e-273	cluster_11	MYL12A	0.629907645252601
3.64877509181819e-133	0.426078949042088	0.719	0.425	8.61512286929192e-129	cluster_11	KLK15	0.614701986810202
1.87335433685331e-99	0.4212611440335	0.877	0.777	4.42317692474436e-95	cluster_11	TK1	0.607751363416342
3.84318160564078e-212	0.409060474927405	0.999	0.993	9.07413608907844e-208	cluster_11	UBB	0.590149518601452
3.39429605327955e-31	-0.405526889541364	0.809	0.864	8.01427241139835e-27	cluster_11	SPON1	-0.585051632488452
1.30452676672208e-111	-0.405726964446136	0.558	0.82	3.08011814890751e-107	cluster_11	H1F0	-0.585340279561373
4.59336278051871e-66	-0.40677323121277	0.323	0.521	1.08453888610827e-61	cluster_11	NECTIN3	-0.586849723437043
1.2549806325823e-51	-0.406892658825262	0.838	0.905	2.96313477159007e-47	cluster_11	DHCR24	-0.587022021061331
1.2491263810226e-186	-0.407365731592257	0.991	1	2.94931229823245e-182	cluster_11	TOMM5	-0.587704520796253
3.84979118432894e-58	-0.408245924524534	0.822	0.874	9.08974196531905e-54	cluster_11	MYO10	-0.588974370774676
1.08846788366831e-103	-0.408396175564805	0.578	0.809	2.56998152012924e-99	cluster_11	MANF	-0.589191137205363
9.19292186377992e-113	-0.410494923863808	0.196	0.493	2.17054078125708e-108	cluster_11	FTX	-0.592218990968409
1.82000084614527e-128	-0.413386698017186	0.912	0.976	4.29720399783358e-124	cluster_11	SLC38A2	-0.596390939198857
9.98133838370727e-85	-0.414374247506524	0.603	0.79	2.35669380577712e-80	cluster_11	TMPO	-0.597815671949758
6.8638615998663e-155	-0.414775370742278	0.493	0.811	1.62062636234443e-150	cluster_11	MRPS26	-0.598394370452766
1.37934043708205e-83	-0.415046611976013	0.205	0.45	3.25676070599444e-79	cluster_11	RESF1	-0.598785688835559
2.37771609654278e-147	-0.415296609486855	0.667	0.886	5.61402547554715e-143	cluster_11	JPX	-0.599146359004686
1.27749264305057e-63	-0.416506264097987	0.321	0.515	3.01628787950671e-59	cluster_11	ITPR2	-0.600891521713355
5.44936241469165e-119	-0.417852318399677	0.468	0.733	1.28664895973285e-114	cluster_11	IPO9	-0.602833467579171
4.2154944299264e-80	-0.418284267330577	0.269	0.496	9.95320389849923e-76	cluster_11	LGR4	-0.603456638159697
1.1353869811909e-122	-0.4215807418886	0.462	0.753	2.68076220128985e-118	cluster_11	TRAPPC1	-0.608212445656973
1.05957083032337e-79	-0.42197854150541	0.553	0.728	2.5017526874765e-75	cluster_11	SLC50A1	-0.608786349191412
3.09124221946793e-147	-0.42233349342174	0.485	0.79	7.29873200438573e-143	cluster_11	ACAP2	-0.609298436560855
9.54688505566513e-137	-0.422481194460077	0.424	0.734	2.2541150304931e-132	cluster_11	UBAC1	-0.609511524116399
4.01415216028219e-80	-0.423038379396172	0.225	0.461	9.47781466564227e-76	cluster_11	IL1R1	-0.610315372060561
1.39514654842903e-44	-0.423300943364229	0.57	0.658	3.29408051549577e-40	cluster_11	SYNE2	-0.610694171795194
1.39534472840345e-134	-0.424479867216717	0.768	0.921	3.29454843823338e-130	cluster_11	USP14	-0.612394999390763
1.69489769807061e-53	-0.424492231102195	0.812	0.883	4.00182295491453e-49	cluster_11	ARPC1B	-0.612412836707029
6.76238422822292e-104	-0.425952713772576	0.258	0.543	1.59666654012571e-99	cluster_11	TMEM223	-0.614519867812892
9.92938624340525e-141	-0.42643616549257	0.903	0.976	2.34442738593041e-136	cluster_11	OSBPL11	-0.615217341211835
4.39810113621884e-102	-0.426980257752622	0.476	0.719	1.03843565927263e-97	cluster_11	NDUFS2	-0.616002300417199
1.78893435650429e-162	-0.428127010352119	0.697	0.908	4.22385290914228e-158	cluster_11	CIAO1	-0.617656714705619
1.35087903041042e-122	-0.428215143182148	0.29	0.596	3.18956047870204e-118	cluster_11	TMTC1	-0.617783863502442
7.06006072483554e-125	-0.428819115512504	0.328	0.633	1.66695093774092e-120	cluster_11	NABP1	-0.618655211388281
1.07110379398595e-184	-0.429421221139261	0.882	0.985	2.52898316798022e-180	cluster_11	KRAS	-0.619523866190095
4.50044822710294e-177	-0.432347261054031	0.447	0.807	1.06260083090127e-172	cluster_11	EXOSC3	-0.623745249464577
5.24117555500102e-87	-0.434333721087976	0.725	0.862	1.23749396029129e-82	cluster_11	FASN	-0.626611105504473
1.66228480636226e-128	-0.435727990072278	0.569	0.813	3.92482065630193e-124	cluster_11	STRBP	-0.628622610453791
1.07666403362219e-31	-0.436202117296183	0.785	0.827	2.54211144978535e-27	cluster_11	MT-ND6	-0.629306631448469
1.99827876326916e-100	-0.437935897427075	0.634	0.819	4.71813598795481e-96	cluster_11	STUB1	-0.631807947445298
6.51203247702022e-93	-0.438383859491131	0.133	0.392	1.53755598814924e-88	cluster_11	LMO3	-0.632454220093619
5.04995707297036e-175	-0.43865641312581	0.449	0.791	1.19234536449903e-170	cluster_11	RRS1	-0.632847431870746
8.56837163352754e-98	-0.439985594609427	0.323	0.592	2.02307822639219e-93	cluster_11	SDF2L1	-0.634765035405602
1.09441636839412e-110	-0.44061312915497	0.516	0.758	2.58402648741535e-106	cluster_11	FGF18	-0.635670376382443
1.08003876817136e-167	-0.441279530868967	0.779	0.947	2.5500795355294e-163	cluster_11	NONO	-0.636631790830466
3.25059358104372e-33	-0.443534715617078	0.719	0.815	7.67497650420234e-29	cluster_11	GPX3	-0.639885334682855
1.81466882298082e-33	-0.443596322079204	0.677	0.757	4.28461455794002e-29	cluster_11	KCNQ1OT1	-0.639974214020251
5.58063413688077e-128	-0.444235035979758	0.597	0.832	1.31764352605892e-123	cluster_11	B4GALT5	-0.640895683397127
1.01492956580811e-133	-0.444967681661145	0.811	0.933	2.39635019782952e-129	cluster_11	PNN	-0.641952667688392
2.77399176319466e-138	-0.448208249293204	0.488	0.78	6.5496719520789e-134	cluster_11	HDAC7	-0.646627818540829
1.78864187859283e-102	-0.448334884850478	0.306	0.57	4.22316233954552e-98	cluster_11	SLC35F5	-0.646810515031309
2.60185359234276e-114	-0.449232975285398	0.847	0.95	6.14323651688049e-110	cluster_11	MAL2	-0.648106185648038
8.82105945164559e-71	-0.449585334952585	0.18	0.398	2.08274034712804e-66	cluster_11	TSHR	-0.648614533192499
7.5996672923163e-116	-0.450319107094425	0.585	0.814	1.7943574443888e-111	cluster_11	TPR	-0.649673142622673
2.28139823338262e-103	-0.453042146469791	0.668	0.843	5.38660936883971e-99	cluster_11	PRKCI	-0.653601658025659
1.6805330710519e-149	-0.45318426790011	0.355	0.683	3.96790663406064e-145	cluster_11	MFN1	-0.653806695908385
1.26121334581809e-93	-0.454443881079493	0.557	0.752	2.97785083081108e-89	cluster_11	EMX2	-0.655623933595719
2.38078291906094e-117	-0.456497895731051	0.321	0.602	5.62126655019478e-113	cluster_11	SCNN1A	-0.658587250347434
4.09725790159248e-101	-0.459516827390943	0.923	0.964	9.67403563145001e-97	cluster_11	RAI14	-0.662942648081944
5.61559183914195e-151	-0.45955074456242	0.78	0.933	1.32589738913981e-146	cluster_11	NF1	-0.662991580217034
3.25993001955922e-101	-0.460770308748526	0.17	0.444	7.69702076918129e-97	cluster_11	TMCC3	-0.664751039420375
1.49067082153433e-45	-0.461001095522059	0.965	0.959	3.51962287672471e-41	cluster_11	MT-ND5	-0.665083994354053
2.40537302951594e-182	-0.469578703464623	0.483	0.825	5.67932625999008e-178	cluster_11	COMMD2	-0.67745886679548
1.52079311424399e-86	-0.470484419596408	0.273	0.515	3.59074462204149e-82	cluster_11	MUC1	-0.67876553896726
3.54024344027836e-97	-0.470806807475506	0.586	0.792	8.35886878684123e-93	cluster_11	HLTF	-0.679230646361676
3.98443002095034e-161	-0.471906957069819	0.45	0.784	9.40763772246584e-157	cluster_11	TFAP2A	-0.680817826725629
1.01784485413283e-88	-0.47318899450656	0.38	0.604	2.40323348509302e-84	cluster_11	SSPN	-0.682667415777849
1.34514336125183e-172	-0.475294407685435	0.383	0.744	3.1760179902517e-168	cluster_11	ATXN7L3B	-0.685704884930034
9.073464673198e-139	-0.482633760884696	0.981	0.995	2.14233574398878e-134	cluster_11	EIF4G2	-0.69629333339394
8.24288298560806e-58	-0.483090274551388	0.362	0.551	1.94622710173192e-53	cluster_11	UCA1	-0.696951943396975
9.09057476555708e-138	-0.483929662383947	0.453	0.743	2.14637560789568e-133	cluster_11	DFFA	-0.69816292406039
1.93837688214139e-202	-0.484376060168661	0.928	0.989	4.57670165642405e-198	cluster_11	MTDH	-0.698806939930661
2.29744572497737e-90	-0.484737534645426	0.903	0.933	5.42449910124407e-86	cluster_11	AHNAK	-0.699328437365698
1.78158998988212e-141	-0.48719851739315	0.63	0.865	4.20651212511068e-137	cluster_11	PBX1	-0.702878884971552
1.52356118761826e-189	-0.489640007843038	0.75	0.939	3.59728032008548e-185	cluster_11	HNRNPR	-0.706401211135984
9.25541049390742e-182	-0.490564933515888	0.826	0.952	2.18529497171648e-177	cluster_11	SCAF11	-0.707735596817395
1.02292737011415e-86	-0.49068983395517	0.242	0.485	2.41523381357653e-82	cluster_11	TRHDE-AS1	-0.707915790061752
5.10084679514022e-215	-0.490791631889902	0.95	0.991	1.20436093680056e-210	cluster_11	PDCD6	-0.708062653437363
1.79292824718985e-72	-0.491983840588978	0.315	0.527	4.23328288443994e-68	cluster_11	IDH1	-0.709782647015226
2.97156880478666e-207	-0.496908957176793	0.798	0.955	7.01617110498179e-203	cluster_11	TOR1AIP2	-0.716888088292266
9.16062785276759e-146	-0.498787747604652	0.495	0.784	2.16291584231696e-141	cluster_11	MAT2A	-0.719598609925407
1.15502805694742e-102	-0.500940685961494	0.503	0.724	2.72713674525854e-98	cluster_11	DYNC1H1	-0.722704643416163
2.61742435699911e-195	-0.509675770047628	0.97	0.995	6.18000064931061e-191	cluster_11	HNRNPU	-0.735306705908977
5.10372756629629e-151	-0.512401948690448	0.899	0.967	1.20504111567822e-146	cluster_11	ITGB8	-0.73923975031755
4.64472505902473e-132	-0.514881195396793	0.485	0.747	1.09666603368633e-127	cluster_11	POLR2J3	-0.742816547245935
7.4987336321741e-239	-0.517106831147042	0.997	1	1.77052599789263e-234	cluster_11	PABPC1	-0.746027460905645
2.47527823466549e-127	-0.517161694559846	0.803	0.917	5.84437943986868e-123	cluster_11	BHLHE41	-0.746106612079222
9.66157969255718e-57	-0.518405368268367	0.745	0.843	2.28119558120968e-52	cluster_11	CENPF	-0.74790085397099
3.31707922411864e-136	-0.519648636426316	0.67	0.858	7.83195575606652e-132	cluster_11	TNFAIP2	-0.749694510776958
1.55132552395965e-44	-0.520853668070493	0.673	0.521	3.66283469462113e-40	cluster_11	PLCG2	-0.751433003954126
5.3332082724628e-93	-0.52101663643924	0.334	0.573	1.25922380521119e-88	cluster_11	VAV3	-0.751668117611539
8.86857018799919e-170	-0.521589860407045	0.327	0.702	2.09395810708849e-165	cluster_11	LSM8	-0.75249510498721
1.54955372521515e-78	-0.527626540030707	0.429	0.621	3.65865130060549e-74	cluster_11	PGM2L1	-0.761204192743703
5.99690314180126e-81	-0.533007275737174	0.126	0.367	1.4159288008107e-76	cluster_11	TMEM100	-0.768966953463757
5.54471712642034e-107	-0.533057016538821	0.515	0.738	1.30916316071911e-102	cluster_11	FADS1	-0.769038714271623
1.51261036316032e-185	-0.533625326992367	0.275	0.669	3.57142432845784e-181	cluster_11	MACC1	-0.76985861294464
7.34713473275957e-141	-0.53427292209433	0.346	0.662	1.73473198175186e-136	cluster_11	OTULINL	-0.770792895186745
4.36825225498306e-178	-0.535692509626475	0.564	0.858	1.03138803992405e-173	cluster_11	CCDC85B	-0.772840927079479
1.88765811751594e-105	-0.537115809516483	0.545	0.748	4.45694958126688e-101	cluster_11	JAK1	-0.774894314772491
3.3335967774936e-75	-0.537594969648674	0.466	0.627	7.87095535134013e-71	cluster_11	TRHDE	-0.775585596718994
1.2966927190837e-140	-0.537991802205456	0.603	0.845	3.06162117902853e-136	cluster_11	S100A14	-0.776158105080728
4.70743765940724e-176	-0.538078987053757	0.258	0.639	1.11147310576264e-171	cluster_11	C19orf12	-0.776283886229012
5.39544121475867e-175	-0.538134600950978	0.381	0.735	1.27391762521667e-170	cluster_11	XIST	-0.776364120122737
9.98487263920087e-102	-0.539395348739892	0.278	0.538	2.35752827884172e-97	cluster_11	TENM3	-0.778182994705615
7.27430543607055e-177	-0.544015938632423	0.604	0.863	1.71753625651062e-172	cluster_11	CLDN4	-0.784849096829551
1.45140414477238e-175	-0.551414391257638	0.358	0.706	3.42691032622207e-171	cluster_11	GALNT3	-0.7955228077422
3.62079833082324e-138	-0.559182347035201	0.356	0.653	8.54906693890676e-134	cluster_11	PARP14	-0.806729599020336
6.49728443902793e-100	-0.564270256183368	0.382	0.617	1.53407382889889e-95	cluster_11	PRXL2A	-0.81406990031689
5.67091684449916e-120	-0.567393556990456	0.52	0.758	1.3389601761547e-115	cluster_11	EPRS	-0.818575870902481
7.09942049567744e-59	-0.569250351355816	0.497	0.63	1.6762441732344e-54	cluster_11	HMGCS1	-0.821254658925336
1.49282565955959e-206	-0.571857486512543	0.566	0.867	3.52471066478614e-202	cluster_11	CXXC5	-0.825015959886873
7.48497522730626e-144	-0.572924968124534	0.675	0.883	1.76727750091928e-139	cluster_11	PPFIBP1	-0.826556010314732
1.56325717689418e-87	-0.573216240088517	0.365	0.606	3.69100652036485e-83	cluster_11	IGFL2-AS1	-0.826976226932721
5.77254139682995e-93	-0.583895348974589	0.74	0.869	1.36295474920552e-88	cluster_11	BMP7	-0.84238292436377
4.31969615206052e-204	-0.586542569102101	0.618	0.885	1.01992345846301e-199	cluster_11	CLDN7	-0.846202055713874
1.34222636116137e-112	-0.594675690569193	0.611	0.817	3.16913066133811e-108	cluster_11	SLC5A3	-0.857935669721394
3.14630542999919e-222	-0.595364243438453	0.436	0.825	7.42874175077109e-218	cluster_11	ZNF706	-0.858929041531266
5.69186224320331e-81	-0.598114017246505	0.999	0.998	1.34390559424273e-76	cluster_11	MT-ND1	-0.862896126567709
6.37484500326503e-118	-0.60050114798441	0.374	0.637	1.50516465372091e-113	cluster_11	SQLE	-0.866340028245238
1.02017887423459e-203	-0.601334601156284	0.638	0.886	2.4087443399553e-199	cluster_11	DUXAP8	-0.867542447003114
7.01991988950123e-127	-0.621351791125057	0.419	0.69	1.65747328511014e-122	cluster_11	MUC16	-0.896421147703595
1.23870833828772e-45	-0.628353025406054	0.785	0.839	2.92471425753112e-41	cluster_11	SCD	-0.906521793680891
1.9960072310706e-99	-0.629370762932138	0.996	0.999	4.7127726732808e-95	cluster_11	MT-ND3	-0.907990078562699
5.08605813913444e-245	-0.666093685288985	0.72	0.936	1.20086918723103e-240	cluster_11	SNHG3	-0.960970056533873
1.70687891788737e-131	-0.683429435554988	0.264	0.564	4.03011181302386e-127	cluster_11	SLC34A2	-0.985980257472725
7.18636011326358e-29	-0.69142964448826	0.289	0.419	1.69677148634266e-24	cluster_11	FLG	-0.997522119226831
3.49674805157947e-244	-0.693323907563989	0.875	0.978	8.2561718245843e-240	cluster_11	SLC38A1	-1.00025496317232
6.82087949775194e-96	-0.696185565397721	0.287	0.534	1.61047785821421e-91	cluster_11	RAB11FIP4	-1.00438346273777
8.04186575441452e-96	-0.704581083568238	0.916	0.96	1.89876492327481e-91	cluster_11	ARHGAP29	-1.01649563516807
1.80937922937627e-148	-0.737572607577286	1	1	4.27212529848031e-144	cluster_11	MT-CO2	-1.06409234324729
6.22947683513241e-253	-0.76361719064266	0.569	0.89	1.47084177554311e-248	cluster_11	TM4SF1	-1.10166673407773
1.21801105090082e-107	-0.770928599999788	1	0.999	2.87584589228193e-103	cluster_11	MT-ND4	-1.11221486809917
5.49710094540453e-145	-0.782454622935528	0.998	0.999	1.29792050421946e-140	cluster_11	MT-CYB	-1.12884340422973
8.32357775446378e-247	-0.800306314924619	0.811	0.953	1.96527994360644e-242	cluster_11	CD24	-1.15459795173387
3.31578370476854e-265	-0.809614096284266	0.681	0.924	7.828896905329e-261	cluster_11	CLDN3	-1.16802624174311
3.79828375377722e-274	-0.825320540235415	0.382	0.795	8.96812777104338e-270	cluster_11	TACSTD2	-1.19068585054143
1.50952528455413e-157	-0.825837894588032	1	0.999	3.56414014936074e-153	cluster_11	MT-CO1	-1.19143223510034
4.81165041899311e-125	-0.830961052914722	0.997	0.999	1.13607878042846e-120	cluster_11	MT-ATP6	-1.19882339021194
9.70698466418369e-179	-0.862169159813897	0.374	0.711	2.29191614906041e-174	cluster_11	PAX8	-1.24384717127091
1.67345187550063e-136	-0.921822549317862	0.468	0.731	3.95118722324454e-132	cluster_11	CP	-1.3299088204805
9.62178899996406e-162	-0.940693650178565	0.999	1	2.27180060078152e-157	cluster_11	MT-CO3	-1.35713406410835
1.97613953722229e-106	-0.952050476353022	0.35	0.585	4.66586306133554e-102	cluster_11	CDH6	-1.37351850091048
6.10430642431597e-223	-1.11188395042595	1	1	1.44128778984524e-218	cluster_11	MALAT1	-1.60410946132354
9.85068454451067e-306	-1.34024413445628	0.996	0.999	2.32584512780441e-301	cluster_11	NEAT1	-1.9335635663606
