p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
5.0934215999897e-252	0.52487214341867	0.425	0.178	1.20260777397357e-247	cluster_4	MCF2L-AS1	0.757230438410876
0	0.522086050561921	1	0.998	0	cluster_4	UBC	0.753210956062988
0	0.521500550052734	1	0.999	0	cluster_4	SNRPG	0.752366257381945
0	0.519764469430292	0.953	0.647	0	cluster_4	TRA2A	0.749861622477366
0	0.519526233852262	1	0.997	0	cluster_4	SNHG8	0.749517921190378
0	0.515806413254222	0.981	0.824	0	cluster_4	ZFP36L2	0.744151354460589
4.25782024906596e-300	0.503499959191898	0.907	0.597	1.00531393900696e-295	cluster_4	YY1AP1	0.726396894213946
0	0.497425245374421	0.996	0.963	0	cluster_4	SPEN	0.717632934714652
7.62857806948176e-102	0.496295055014782	0.58	0.448	1.80118356798534e-97	cluster_4	ARRDC3	0.716002414687541
6.11603789994926e-254	0.494792701194897	0.967	0.791	1.44405770855702e-249	cluster_4	GADD45A	0.713834976281932
1.26244938308074e-246	0.494325236487398	0.971	0.774	2.98076923839193e-242	cluster_4	TXNIP	0.713160567266633
0	0.493924132036983	1	1	0	cluster_4	RPL35	0.712581895865141
5.1621880764307e-267	0.492430840010897	0.98	0.896	1.21884422672605e-262	cluster_4	ANKRD12	0.710427530864507
3.06907534494529e-206	0.491398459534608	0.967	0.85	7.24639379695032e-202	cluster_4	CSKMT	0.708938120671055
3.4889623768275e-240	0.48739206403871	0.747	0.486	8.2377890679274e-236	cluster_4	TBCC	0.703158113757283
0	0.485226510631791	0.997	0.967	0	cluster_4	BRIX1	0.70003388059634
1.25358410700973e-252	0.483733821466933	0.994	0.948	2.95983743506066e-248	cluster_4	JUN	0.697880385340612
1.02699191633099e-116	0.482503569313453	0.501	0.35	2.42483061364909e-112	cluster_4	LMLN	0.696105506659743
1.05931294200451e-299	0.481784614758739	0.981	0.881	2.50114378736684e-295	cluster_4	HEXIM1	0.695068274489033
1.41979010789107e-259	0.481733403358923	0.739	0.462	3.3522664237416e-255	cluster_4	ZBTB1	0.694994392056482
0	0.481540631191855	0.947	0.6	0	cluster_4	SNHG12	0.694716280607031
0	0.47733801704108	1	1	0	cluster_4	RPL36A	0.688653190012937
1.84062399091556e-252	0.475078037115754	0.985	0.921	4.34589730495073e-248	cluster_4	SPTAN1	0.685392728182161
1.24042824417125e-156	0.472516893343707	0.693	0.552	2.92877512731274e-152	cluster_4	TP53	0.681697778763225
0	0.472104812279937	1	0.999	0	cluster_4	HSPB1	0.68110327145608
1.96017120633648e-214	0.4716722914552	0.828	0.582	4.62816023528106e-210	cluster_4	GATA2-AS1	0.68047927580715
3.42592615973634e-237	0.470877720796635	0.839	0.58	8.08895425575347e-233	cluster_4	MTRNR2L1	0.679332952658404
4.0616764801999e-237	0.469407760101289	0.755	0.497	9.59002433739998e-233	cluster_4	SPATA2	0.677212247652926
0	0.468249833505755	0.859	0.391	0	cluster_4	IL6	0.675541712695835
0	0.462539142014322	1	0.984	0	cluster_4	ATF4	0.667302926401098
1.1500153270944e-220	0.461691698581322	0.771	0.511	2.71530118880258e-216	cluster_4	SLC37A3	0.666080323962875
9.6687507513779e-170	0.461447896809846	0.99	0.906	2.28288873990783e-165	cluster_4	BHLHE41	0.665728592356207
1.09775381892897e-260	0.460400852572634	0.904	0.6	2.59190654187318e-256	cluster_4	CRTC2	0.664218026827589
0	0.459842708124152	0.917	0.491	0	cluster_4	CSRNP1	0.663412794599665
6.51931345761482e-233	0.458358140536662	0.737	0.444	1.53927510047744e-228	cluster_4	HIST1H4H	0.661271016303329
0	0.456013517450085	0.999	0.986	0	cluster_4	BUD31	0.65788844020357
6.00956532345868e-275	0.455932409358896	0.951	0.687	1.41891846852183e-270	cluster_4	ERVK3-1	0.657771425962636
3.25428332402687e-227	0.455522604589246	0.737	0.439	7.68368835635985e-223	cluster_4	IRF1	0.657180202653729
1.56402822778326e-291	0.45422510570502	0.747	0.381	3.69282704861907e-287	cluster_4	ZFP30	0.655308307447898
3.14775379545344e-184	0.452736688826745	0.725	0.491	7.43216148644513e-180	cluster_4	HIST1H2BJ	0.653160975798835
0	0.452534702240612	1	0.992	0	cluster_4	HNRNPDL	0.652869570752694
4.92588392194262e-214	0.449758973017069	0.858	0.63	1.16305045280987e-209	cluster_4	CCN2	0.648865039967038
6.43443474645197e-260	0.448810311919691	0.947	0.715	1.51923438798477e-255	cluster_4	TSC22D2	0.647496411306368
1.31083462974098e-256	0.448743595247994	0.605	0.299	3.09501164428143e-252	cluster_4	C7orf61	0.647400159494965
3.5412177036348e-144	0.4477670548888	0.422	0.232	8.36116912005213e-140	cluster_4	AC026304.1	0.645991309561528
3.90497019382385e-287	0.44768065492586	0.373	0.123	9.22002512463749e-283	cluster_4	AL451050.2	0.645866660763462
6.83212101674876e-282	0.446415893598173	0.993	0.928	1.61313209326455e-277	cluster_4	EWSR1	0.644041995868099
0	0.445685696906611	0.95	0.505	0	cluster_4	CXCL1	0.64298854472231
0	0.445289926613004	1	1	0	cluster_4	RPL37A	0.642417568882391
6.10758539347487e-190	0.44504524823233	0.481	0.24	1.44206198725335e-185	cluster_4	SNAI1	0.64206457259598
3.532613667471e-248	0.444839854316534	0.988	0.89	8.34085413026578e-244	cluster_4	TUBA4A	0.641768251812232
8.77212257478913e-237	0.443333059611285	0.801	0.519	2.07118586113346e-232	cluster_4	MSL2	0.639594406563332
0	0.442736527257133	1	0.995	0	cluster_4	COX17	0.638733792294267
6.13244810742817e-203	0.44224793552351	0.956	0.811	1.44793232264486e-198	cluster_4	TGIF1	0.63802890342315
0	0.435046637496636	1	1	0	cluster_4	TMSB10	0.627639626471815
2.28607694801969e-110	0.433505797537778	0.696	0.585	5.39765628196929e-106	cluster_4	SOCS3	0.625416664304368
2.20797667424425e-246	0.431461544993931	0.999	0.993	5.21325372555809e-242	cluster_4	EIF5B	0.622467431297035
5.47322557196398e-146	0.429875161400501	0.741	0.605	1.29228328979641e-141	cluster_4	ING2	0.620178763553846
5.15426722544697e-197	0.429393418652437	0.861	0.686	1.21697403460028e-192	cluster_4	PHF13	0.619483755680229
6.69611802100507e-239	0.427692182149649	0.991	0.92	1.58102042593951e-234	cluster_4	PHLDA2	0.617029390214277
7.79276415963864e-160	0.42631443676662	0.778	0.618	1.83994954573228e-155	cluster_4	TCEAL1	0.615041723782575
5.20935818133732e-210	0.422252016478646	0.974	0.834	1.22998156019555e-205	cluster_4	SERTAD3	0.609180890179108
0	0.421789366557184	1	1	0	cluster_4	RPL19	0.608513427431747
0	0.42096897222756	0.95	0.627	0	cluster_4	SNAPC1	0.607329848600825
2.02204413310426e-217	0.418889459753105	0.729	0.434	4.77424840267247e-213	cluster_4	ZNF335	0.604329746266462
1.2421836022978e-240	0.418497189846063	0.994	0.952	2.93291970338533e-236	cluster_4	KHDC4	0.603763820416881
4.69937867359299e-213	0.41767787613162	0.856	0.61	1.10957029862204e-208	cluster_4	NOP2	0.602581800584123
2.09820265869454e-213	0.416021504522813	0.886	0.626	4.95406629744367e-209	cluster_4	SNHG10	0.600192161478228
0	0.41597375439046	1	0.995	0	cluster_4	PDCD5	0.60012327259908
7.65718403825609e-197	0.414147321619244	0.928	0.702	1.80793772327265e-192	cluster_4	ZBTB11	0.59748828709753
6.29365104758567e-239	0.412249778973372	0.793	0.493	1.48599394884545e-234	cluster_4	NOL12	0.594750711732455
3.01085353178122e-131	0.412247811450037	0.367	0.189	7.10892627388865e-127	cluster_4	HIST1H4E	0.594747873196297
1.86040500861123e-200	0.411337461496409	0.726	0.462	4.39260226583198e-196	cluster_4	CWC25	0.593434515832723
0	0.410857158424466	1	0.996	0	cluster_4	NDUFB1	0.592741584972709
2.82314665405744e-175	0.410228030764978	0.797	0.578	6.66573156489501e-171	cluster_4	NFKB2	0.591833945618279
6.9523766127032e-145	0.408492857634239	0.404	0.209	1.64152564202535e-140	cluster_4	AL355075.4	0.589330619947478
1.84298842166467e-217	0.406324451936425	0.937	0.705	4.35147996239245e-213	cluster_4	JMJD6	0.586202271800607
9.84867000376697e-200	0.405682599762813	0.761	0.47	2.32536947458942e-195	cluster_4	DUSP1	0.585276274852752
2.18969210185531e-222	-0.405547350259567	0.352	0.682	5.17008202169058e-218	cluster_4	PLPP2	-0.585081151065136
2.26048528757305e-223	-0.405689113815291	0.642	0.824	5.33723181248872e-219	cluster_4	GDI2	-0.585285672643959
2.15679756842977e-186	-0.405807892411052	0.156	0.483	5.09241473881954e-182	cluster_4	TMC4	-0.585457033935027
7.24804583045711e-151	-0.405816061988607	0.177	0.476	1.71133610102923e-146	cluster_4	CLSPN	-0.585468820144052
1.10273812025163e-193	-0.405907746116428	0.603	0.79	2.60367497572613e-189	cluster_4	ACAP2	-0.585601092380587
1.90258723072186e-246	-0.405920890108302	0.121	0.495	4.49219871045739e-242	cluster_4	LAP3	-0.585620055152482
1.14301196577299e-207	-0.406044803968307	0.659	0.826	2.69876555238661e-203	cluster_4	IARS2	-0.585798825063807
2.8784687269349e-216	-0.406209841125737	0.952	0.961	6.79635251116599e-212	cluster_4	PCM1	-0.586036923352394
0	-0.406303318570315	1	1	0	cluster_4	HSP90AB1	-0.586171782798123
1.51786778291696e-235	-0.406310736545297	0.234	0.613	3.58383762224523e-231	cluster_4	OAT	-0.586182484673843
4.68928418856569e-239	-0.406393524551636	0.104	0.471	1.10718688976225e-234	cluster_4	ELP6	-0.586301922520033
1.08556560948798e-199	-0.406427192868242	0.097	0.418	2.56312896056207e-195	cluster_4	DEPDC1B	-0.586350495633435
1.49142284315203e-213	-0.406650402182951	0.167	0.523	3.52139847496625e-209	cluster_4	RBCK1	-0.586672518604845
2.8922806591897e-238	-0.40705083760605	0.114	0.484	6.82896386441281e-234	cluster_4	SNX17	-0.587250224803948
5.48835180246835e-236	-0.407402303843058	0.115	0.486	1.2958547440808e-231	cluster_4	ZMYM1	-0.587757283401118
2.46172311005393e-201	-0.407575804568666	0.863	0.898	5.81237443514833e-197	cluster_4	FAM89B	-0.588007592037544
1.63532807689902e-241	-0.407744940077302	0.963	0.972	3.86117312236628e-237	cluster_4	CBX1	-0.588251602997091
3.00541714620142e-158	-0.407773082716697	0.987	0.978	7.09609042389617e-154	cluster_4	EZR	-0.588292204243384
4.94850043531359e-210	-0.407954380403135	0.157	0.508	1.16839043778189e-205	cluster_4	PPL	-0.588553761516532
2.67750076963953e-255	-0.408029120060031	0.237	0.636	6.32184706719589e-251	cluster_4	TM9SF2	-0.588661588048895
0	-0.408254719379302	0.977	0.989	0	cluster_4	MORF4L1	-0.588987059068035
1.64755337236359e-230	-0.408366913813155	0.161	0.534	3.89003826748766e-226	cluster_4	PCMTD1	-0.589148921421369
5.27604977101353e-258	-0.408488279028786	0.13	0.524	1.245728111434e-253	cluster_4	BLOC1S6	-0.589324014416097
1.142285399364e-37	-0.408633988691544	0.731	0.755	2.69705005643835e-33	cluster_4	KCNQ1OT1	-0.589534229023968
1.80570324607428e-252	-0.408678084426359	0.175	0.566	4.26344593430599e-248	cluster_4	NUB1	-0.589597845721909
8.51295522235701e-224	-0.408772678975859	0.366	0.703	2.00999385755071e-219	cluster_4	MFF	-0.589734316809369
3.88821081615623e-178	-0.409048413943151	0.439	0.728	9.18045455802647e-174	cluster_4	SMDT1	-0.59013211827928
5.57400987534579e-201	-0.409332564776792	0.19	0.536	1.3160794716679e-196	cluster_4	GSTK1	-0.590542061277839
5.81522047495529e-299	-0.409505319233083	0.983	0.992	1.37303170634169e-294	cluster_4	GNB1	-0.590791293275221
1.60427729907739e-152	-0.410059505961866	0.565	0.768	3.78785913085162e-148	cluster_4	TSPO	-0.591590815720562
1.26298944380285e-247	-0.410232472618184	0.125	0.506	2.9820443757629e-243	cluster_4	SAMM50	-0.591840353857872
1.36708535462867e-224	-0.410497033270306	0.209	0.579	3.22782523081376e-220	cluster_4	CTNNBIP1	-0.592222034198702
4.71959075512663e-257	-0.410523829215421	0.146	0.542	1.11434257319295e-252	cluster_4	PPIP5K2	-0.592260692575835
1.48822388328096e-248	-0.410529437943904	0.12	0.502	3.51384541081466e-244	cluster_4	KIF3A	-0.592268784260603
1.6243914361393e-240	-0.41088005846493	0.246	0.628	3.8353506198685e-236	cluster_4	EIF2AK4	-0.592774622747522
1.34279390583231e-206	-0.41112064678735	0.692	0.816	3.17047069106066e-202	cluster_4	PYURF	-0.593121718327174
0	-0.411139459822852	1	1	0	cluster_4	RAC1	-0.593148859800196
7.70224772676e-235	-0.411153469011469	0.097	0.457	1.8185777107653e-230	cluster_4	CASP6	-0.593169070787141
6.30467997182658e-259	-0.411223700268046	0.202	0.604	1.48859798814797e-254	cluster_4	CHP1	-0.593270393072719
1.5712943184982e-227	-0.41149000128908	0.911	0.935	3.70998301540611e-223	cluster_4	RTN3	-0.593654584235148
3.36114014203309e-223	-0.411525183139519	0.124	0.48	7.93598798935433e-219	cluster_4	DGKH	-0.593705340916306
6.4473503988551e-222	-0.411599096638072	0.917	0.937	1.52228390267368e-217	cluster_4	MDH1	-0.593811975554123
1.78107718501326e-269	-0.411764272753941	0.972	0.98	4.20530134153481e-265	cluster_4	KPNA4	-0.594050274317362
7.17498325190256e-254	-0.411829449523731	0.11	0.493	1.69408529560671e-249	cluster_4	IDS	-0.594144304519918
5.59695591959813e-221	-0.411888975713704	0.275	0.638	1.32149726217631e-216	cluster_4	VKORC1	-0.594230182658995
8.0090448974943e-224	-0.412510196938996	0.192	0.564	1.89101559074738e-219	cluster_4	TTC39C	-0.595126415440018
3.02435887527424e-208	-0.41267454898144	0.161	0.512	7.14081374041e-204	cluster_4	ABHD17A	-0.595363525316612
2.36872310068647e-248	-0.412879327114305	0.135	0.515	5.59279211303083e-244	cluster_4	SCPEP1	-0.59565895771338
9.56094440036566e-274	-0.412929124870477	0.911	0.946	2.25743458237034e-269	cluster_4	KDELR1	-0.595730800689257
1.6176482075092e-212	-0.413430683237305	0.107	0.447	3.81942918274997e-208	cluster_4	OPHN1	-0.596454396457796
8.25129652975683e-236	-0.413567749726347	0.187	0.549	1.94821362364088e-231	cluster_4	TMEM126A	-0.596652141601808
4.01406284817887e-235	-0.413715950250179	0.14	0.511	9.47760379083513e-231	cluster_4	SH3BGRL	-0.596865949762598
4.7050264984113e-204	-0.413817518122776	0.499	0.74	1.11090380653989e-199	cluster_4	PUS7L	-0.597012481228708
2.94343216228199e-193	-0.413922836137818	0.41	0.725	6.94973767836401e-189	cluster_4	TOP2B	-0.597164423006725
1.61049199348867e-200	-0.413997522614107	0.833	0.889	3.80253264582611e-196	cluster_4	CPNE1	-0.597272172815689
9.84402498339826e-247	-0.414011451317361	0.102	0.475	2.32427273883016e-242	cluster_4	ZDHHC21	-0.5972922676868
2.19567667629817e-163	-0.41405985159569	0.722	0.821	5.18421220040761e-159	cluster_4	PHACTR2	-0.597362094528323
2.22787434027817e-205	-0.414115076115109	0.182	0.533	5.26023410483079e-201	cluster_4	LBR	-0.597441766668624
1.21456117519843e-248	-0.414243614017865	0.735	0.865	2.86770039076101e-244	cluster_4	CISD2	-0.597627207663495
4.38130153142564e-187	-0.414287784622731	0.976	0.973	1.03446910458491e-182	cluster_4	UQCRC1	-0.597690932376088
9.97782023580084e-266	-0.414307026262344	0.186	0.587	2.35586313587494e-261	cluster_4	SELENOI	-0.597718692194137
1.88348062144804e-202	-0.414565905650467	0.166	0.497	4.44708609530097e-198	cluster_4	RACGAP1	-0.59809217620357
1.32755880407682e-234	-0.414834621030551	0.318	0.694	3.13449909230578e-230	cluster_4	CHMP3	-0.598479850549828
2.51487703261123e-233	-0.415069623282381	0.102	0.464	5.93787616169839e-229	cluster_4	CALCOCO2	-0.598818887133142
9.74360223871656e-209	-0.41518320386758	0.992	0.994	2.30056192458337e-204	cluster_4	HSP90B1	-0.59898274928015
2.42258378522515e-164	-0.415355149071227	0.817	0.837	5.71996257529511e-160	cluster_4	MAD2L1	-0.599230813772755
4.09105816683988e-248	-0.415999110727628	0.117	0.496	9.65939743772564e-244	cluster_4	SCCPDH	-0.600159854060967
7.2463975631677e-143	-0.416148686519231	0.116	0.388	1.71094692863953e-138	cluster_4	DEPDC1	-0.60037564631375
8.1346043157139e-272	-0.416203430012852	0.948	0.967	1.92066142498321e-267	cluster_4	BCAP31	-0.600454624480518
1.98017189136936e-237	-0.416403777458128	0.169	0.553	4.67538385271221e-233	cluster_4	TMEM50B	-0.600743664746272
9.69763775281997e-271	-0.416600750926911	0.995	0.989	2.28970924981832e-266	cluster_4	RUVBL1	-0.601027837392872
1.21565169808999e-188	-0.416640214008408	0.389	0.688	2.87027522436027e-184	cluster_4	CKAP5	-0.601084770584847
2.19602283006539e-189	-0.417117253685533	0.742	0.84	5.18502950406739e-185	cluster_4	SYNGR2	-0.601772993361343
3.02129619623539e-210	-0.417136334586248	0.222	0.581	7.13358244893139e-206	cluster_4	MTG1	-0.601800521282179
2.69529984942904e-238	-0.417255144148793	0.137	0.514	6.36387247448691e-234	cluster_4	CCNDBP1	-0.601971927248873
1.9994324537331e-239	-0.417425160319275	0.218	0.614	4.72085996650922e-235	cluster_4	FNBP1L	-0.602217208734898
2.83865902012998e-206	-0.417886955467642	0.083	0.411	6.7023578124289e-202	cluster_4	CKAP2	-0.602883438305355
1.97793716329802e-248	-0.417909051660382	0.126	0.507	4.67010743626295e-244	cluster_4	PDHA1	-0.602915316373042
2.23377436248106e-185	-0.418044663894072	0.127	0.449	5.27416464725404e-181	cluster_4	PRR11	-0.603110963470071
5.1863240741339e-94	-0.418210042656394	0.561	0.721	1.22454297714375e-89	cluster_4	METRN	-0.603349554590342
9.79008436398354e-170	-0.418245696363066	0.95	0.96	2.31153681918015e-165	cluster_4	SMC1A	-0.603400992016146
8.00876023918177e-234	-0.418332020425745	0.879	0.922	1.89094838007321e-229	cluster_4	HAX1	-0.603525531313283
1.81006331973123e-222	-0.418402965906146	0.517	0.779	4.2737405042174e-218	cluster_4	LEPROT	-0.603627884006031
2.24997958285734e-265	-0.418496678144525	0.196	0.602	5.31242679308447e-261	cluster_4	SHOC2	-0.603763082187611
5.22771511712927e-217	-0.418640993032422	0.053	0.382	1.23431581630539e-212	cluster_4	SIPA1	-0.603971284560706
1.67331400577653e-259	-0.418820548702826	0.208	0.607	3.95086169903896e-255	cluster_4	SH3GLB1	-0.604230328635961
3.8205285548001e-213	-0.418861508737254	0.964	0.965	9.02064997073851e-209	cluster_4	ASAH1	-0.604289421474505
2.82716387625096e-260	-0.418879809258384	0.133	0.529	6.67521662821614e-256	cluster_4	GOT1	-0.604315823545586
0	-0.418982158745157	1	1	0	cluster_4	TPI1	-0.604463482642591
2.16781234183603e-270	-0.41942296626125	0.13	0.534	5.11842172030906e-266	cluster_4	AGPS	-0.605099433460044
1.75029937142338e-242	-0.419453545035994	0.115	0.484	4.13263184586773e-238	cluster_4	PAPSS1	-0.605143549306724
0	-0.419488357247596	1	1	0	cluster_4	SUMO1	-0.605193772711764
8.31281700766058e-179	-0.419513492449645	0.056	0.344	1.96273922367874e-174	cluster_4	NIBAN1	-0.605230035143112
6.53729899472325e-283	-0.419551021220897	0.918	0.954	1.54352166564411e-278	cluster_4	ZFR	-0.605284177715288
1.25627114305531e-233	-0.419556176950107	0.213	0.598	2.96618179586789e-229	cluster_4	NCS1	-0.605291615860252
9.1278440065908e-240	-0.419794048657468	0.326	0.674	2.15517524839615e-235	cluster_4	ACTR6	-0.605634792192829
4.89770316851628e-260	-0.41985698811661	0.11	0.499	1.15639669511838e-255	cluster_4	ACTR10	-0.60572559463841
2.43016652437271e-227	-0.41988240862238	0.058	0.397	5.7378661806964e-223	cluster_4	EFR3A	-0.605762268676022
5.46891439548761e-242	-0.419938677679607	0.238	0.621	1.29126537791858e-237	cluster_4	NDUFAF6	-0.605843447765838
6.32478511670614e-209	-0.41999592101841	0.096	0.429	1.49334501390549e-204	cluster_4	MCM6	-0.605926032446853
3.96630737311854e-211	-0.420068951507307	0.335	0.68	9.36484833867019e-207	cluster_4	DBN1	-0.606031393171018
4.64257910485198e-253	-0.420153900335076	0.371	0.714	1.0961593524466e-248	cluster_4	LAMP2	-0.60615394842357
1.99637905175034e-160	-0.420252739271398	0.313	0.631	4.71365057908772e-156	cluster_4	RRBP1	-0.606296542866849
4.2935373668228e-83	-0.420284399896677	0.902	0.869	1.01374710768053e-78	cluster_4	STMN1	-0.606342219493931
5.15965035852892e-172	-0.420539615596033	0.999	0.995	1.21824504615226e-167	cluster_4	EIF3K	-0.606710417917748
5.27346064712189e-254	-0.420803834451094	0.221	0.609	1.24511679339195e-249	cluster_4	GLTP	-0.607091605149654
