p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
1.24228526999294e-122	-0.636573566505691	0.66	0.803	2.93315975098033e-118	cluster_1	TXNIP	-0.918381527558761
1.22407004394644e-150	-0.637812332005242	0.939	0.964	2.89015178076193e-146	cluster_1	RSRC2	-0.920168688401788
1.55890575111535e-142	-0.644969008473821	0.506	0.638	3.68073236895846e-138	cluster_1	SNHG12	-0.930493590052253
2.25403008567068e-164	-0.67049768463782	0.19	0.419	5.32199043527705e-160	cluster_1	ADM	-0.967323684554516
8.64354156355226e-276	-0.678106199220679	0.897	0.958	2.04082659857032e-271	cluster_1	TRA2B	-0.978300450811737
1.18251758202021e-306	-0.715630247212564	0.885	0.959	2.79204226290791e-302	cluster_1	ELF3	-1.03243620876371
3.83190735948616e-117	-0.71689115919189	0.382	0.554	9.04751646648277e-113	cluster_1	CXCL1	-1.03425532022328
3.32384090707382e-170	-0.823816803591983	0.541	0.663	7.847920765692e-166	cluster_1	SNAPC1	-1.18851641714315
2.67938457465069e-150	-0.826076348266875	0.486	0.628	6.32629491920773e-146	cluster_1	HES1	-1.19177625104028
7.18408715425521e-223	-0.900925961072991	0.792	0.889	1.6962348179912e-218	cluster_1	SNHG15	-1.29976141624813
7.70695683072773e-273	-0.947185055372929	0.785	0.907	1.81968957730312e-268	cluster_1	JUNB	-1.36649918219066
4.37539031405789e-60	-1.00987159873897	0.815	0.862	1.03307340705221e-55	cluster_1	MT1X	-1.45693674743533
1.05404413816532e-213	-1.03268424016236	0.433	0.616	2.48870361462214e-209	cluster_1	KLF10	-1.48984843208642
1.84252333748304e-189	-1.05564319709768	0.879	0.933	4.35038185213119e-185	cluster_1	NFKBIA	-1.522971205401
2.07950341249105e-99	-1.19133631668772	0.912	0.954	4.90991550723263e-95	cluster_1	MT2A	-1.7187349961163
5.56625934873504e-215	-1.28686235238661	0.451	0.617	1.31424949482983e-210	cluster_1	GADD45B	-1.85654993409487
4.26717342776501e-37	-1.2958229201789	0.465	0.535	1.0075223180296e-32	cluster_1	PLCG2	-1.86947730081235
